Gene	FC
ENSG00000164252	1.442076501457008
ENSG00000006530	2.6585065153089027
ENSG00000162688	3.0299691078072644
ENSG00000116771	10.383749412345473
ENSG00000187546	16.761960752092733
ENSG00000092847	1.5883615653800545
ENSG00000123908	5.8447034224658525
ENSG00000126070	4.340495084270464
ENSG00000134698	3.428635141367574
ENSG00000204310	1.6063679765324081
ENSG00000169692	3.267916475414663
ENSG00000160216	2.306829969285454
ENSG00000026652	2.756305545870108
ENSG00000155189	2.9982466575521087
ENSG00000018510	2.525100621366547
ENSG00000106541	7.156083720738713
ENSG00000173467	9.857959765188802
ENSG00000188157	2.385059990606648
ENSG00000159723	5.384170218846774
ENSG00000135744	19.71029258828236
ENSG00000135049	2.901924536455734
ENSG00000144891	9.897232919128015
ENSG00000180772	12.54660048295499
ENSG00000177674	4.9080968513502095
ENSG00000172482	21.670607727798117
ENSG00000113492	18.65575934129624
ENSG00000153207	1.7714054351273536
ENSG00000101444	3.6860727537423674
ENSG00000168710	1.6744444790804487
ENSG00000158467	3.5627543261266656
ENSG00000126705	1.9937938412964764
ENSG00000135541	5.0218882573387535
ENSG00000124942	3.0175593720225327
ENSG00000185567	3.2888801149779705
ENSG00000106546	1.68051611208418
ENSG00000063438	3.4988226514486946
ENSG00000100591	2.981483184363427
ENSG00000145192	21.85097176043459
ENSG00000169877	18.874107377037646
ENSG00000111732	5.9065880128446
ENSG00000186063	2.6551636389196815
ENSG00000204472	7.061245303469751
ENSG00000126878	3.291536098642848
ENSG00000156709	2.9945682720225832
ENSG00000042286	6.3359467250241694
ENSG00000183773	6.128974213121371
ENSG00000146416	4.661692047078736
ENSG00000163568	10.964976630120846
ENSG00000164022	1.729395256293242
ENSG00000106305	6.543902391692516
ENSG00000110711	2.652156504436962
ENSG00000129221	2.4652883044184457
ENSG00000160224	3.987549934383901
ENSG00000196581	7.133171411761489
ENSG00000232434	2.251056983223558
ENSG00000129474	5.5185410228702185
ENSG00000106992	4.097209230770877
ENSG00000004455	2.703940466913263
ENSG00000147853	3.9059682022504565
ENSG00000162433	3.471303608292871
ENSG00000154027	9.954333476229763
ENSG00000085231	2.303713091625633
ENSG00000140057	5.397451488618728
ENSG00000165695	4.486148425593315
ENSG00000155085	2.4448303233824755
ENSG00000231824	12.950101833089386
ENSG00000121057	2.2286685305784437
ENSG00000108599	1.6133203743752185
ENSG00000023516	2.1529772169889907
ENSG00000131016	6.454706143221347
ENSG00000170776	3.6114066553126776
ENSG00000186471	13.318644191220981
ENSG00000197976	2.2427871212808763
ENSG00000111254	14.024199065952322
ENSG00000147081	21.77218671279361
ENSG00000179841	3.180436470777711
ENSG00000151320	9.274324682060728
ENSG00000118507	3.3089106474071337
ENSG00000105127	1.6468771235397675
ENSG00000011243	1.7724414361710836
ENSG00000127914	2.7203576389310125
ENSG00000166452	2.068178955595328
ENSG00000174574	1.522880051376742
ENSG00000135334	2.208253104002869
ENSG00000106948	7.037651553797215
ENSG00000162641	6.726990438418558
ENSG00000117448	2.84246964589717
ENSG00000085662	5.68954135827669
ENSG00000198074	7.447822067714113
ENSG00000227471	2.159166306040601
ENSG00000187134	8.174947071874334
ENSG00000151632	7.8477899305352015
ENSG00000196139	6.090471396508096
ENSG00000198610	21.618094238420458
ENSG00000264006	11.001250060511353
ENSG00000122787	20.47250579931999
ENSG00000165568	6.103813510171602
ENSG00000053371	4.352991869012404
ENSG00000162482	11.749534890312926
ENSG00000142208	1.639420552551435
ENSG00000204673	1.8085999534391846
ENSG00000105221	2.263725265301923
ENSG00000117020	2.4115867232672037
ENSG00000166971	3.424505584194709
ENSG00000148218	4.5092290430470126
ENSG00000023330	5.688170639232316
ENSG00000158578	19.88787985891517
ENSG00000163631	21.869686822124834
ENSG00000170017	2.3772838267668805
ENSG00000161618	2.2703796141293493
ENSG00000059573	3.2612981302866095
ENSG00000165092	6.790162753696666
ENSG00000128918	5.755760108298897
ENSG00000184254	3.7882242347390362
ENSG00000137124	3.4618440846895786
ENSG00000144908	13.426331332192
ENSG00000136010	2.110381043455523
ENSG00000111275	6.050235483981926
ENSG00000108602	6.234245111014744
ENSG00000072210	3.114538323043873
ENSG00000006534	4.925475942889572
ENSG00000132746	13.474662961758629
ENSG00000159423	11.094840799624334
ENSG00000112294	5.464086950344426
ENSG00000119711	8.443712736657954
ENSG00000164904	2.442311271313575
ENSG00000118514	19.092393927231797
ENSG00000143149	2.7845912798734824
ENSG00000149925	2.926536017241082
ENSG00000136872	20.012517202351912
ENSG00000109107	3.430079717840165
ENSG00000033011	3.4710475654691217
ENSG00000139133	3.4767392801265715
ENSG00000175548	1.8260385593491426
ENSG00000253710	2.0321772574258006
ENSG00000182858	3.5447426504903583
ENSG00000101901	1.5114388046425098
ENSG00000172339	2.835389401360925
ENSG00000189366	4.204718157830231
ENSG00000251287	2.4181793846159905
ENSG00000119523	2.1237389144888663
ENSG00000214160	4.227325420845814
ENSG00000120697	2.0926167203310726
ENSG00000088035	2.655641151304925
ENSG00000159063	3.4663789568893
ENSG00000086848	1.9667617329852871
ENSG00000171094	5.853797897563675
ENSG00000196711	10.031437209143329
ENSG00000189292	4.587241838453706
ENSG00000100601	2.6965037086036423
ENSG00000189046	4.040846703316079
ENSG00000166199	2.719457910066569
ENSG00000160993	3.463635666921922
ENSG00000091542	2.5370710999584043
ENSG00000239382	3.383297196437911
ENSG00000125652	2.0120588767815994
ENSG00000137760	1.7073222691464867
ENSG00000151360	10.369157504343091
ENSG00000116127	4.333957459959045
ENSG00000108839	5.797683673840404
ENSG00000179477	18.941030510637468
ENSG00000161905	11.137357244364937
ENSG00000179593	8.117238159184067
ENSG00000012779	10.093040751722508
ENSG00000132965	6.586694957100665
ENSG00000179148	14.721121477263239
ENSG00000163286	6.974004555127684
ENSG00000163295	11.317776337401858
ENSG00000073331	3.9403730571033417
ENSG00000198796	17.54799854269156
ENSG00000136383	9.987852785082145
ENSG00000162551	11.88270021919511
ENSG00000163283	14.841710294095776
ENSG00000003393	2.5184677390023635
ENSG00000178038	3.779643302456414
ENSG00000180318	9.691183100311727
ENSG00000156150	3.7234854841039846
ENSG00000052850	6.107502170131895
ENSG00000183684	3.2325708973216054
ENSG00000242110	5.815446995898206
ENSG00000178522	10.347120518432176
ENSG00000106927	21.860553934942203
ENSG00000110497	1.7431833042191403
ENSG00000123505	2.986479904366261
ENSG00000139344	14.685444291462195
ENSG00000162066	1.825175786944481
ENSG00000125363	3.4455042961310993
ENSG00000099721	4.884707179137772
ENSG00000184675	3.353376090669635
ENSG00000165566	15.582648611184844
ENSG00000178171	8.146771886462718
ENSG00000159461	2.1958620929144685
ENSG00000104899	18.231597745186942
ENSG00000135409	9.555688338679843
ENSG00000181754	2.0248870023219325
ENSG00000139211	4.35240099572003
ENSG00000176020	2.3419917227391895
ENSG00000101935	3.14645204252913
ENSG00000144233	1.6355219689754266
ENSG00000166126	9.017971845172044
ENSG00000151743	2.164418499201561
ENSG00000126016	3.8658313209651944
ENSG00000166025	5.265604031858979
ENSG00000114019	2.883556025779487
ENSG00000116748	11.91040032063728
ENSG00000116337	3.8845358737249476
ENSG00000133805	2.492290398682139
ENSG00000078053	5.874165422347743
ENSG00000145020	3.3972530760889854
ENSG00000187689	7.579427862599844
ENSG00000237763	7.007986635630805
ENSG00000174876	6.378884147676767
ENSG00000187733	8.309331083694717
ENSG00000243480	11.033762749914859
ENSG00000240038	9.74762804275555
ENSG00000174945	5.858489682226417
ENSG00000196704	2.0089572763518286
ENSG00000153107	2.1637947763135723
ENSG00000164162	1.437514803704007
ENSG00000141552	3.4868412931563313
ENSG00000129055	1.7456040383011857
ENSG00000110200	2.3664555932018274
ENSG00000166295	1.5724570899538866
ENSG00000176248	1.7761336537313297
ENSG00000053900	1.6346592653186103
ENSG00000089053	2.950058086744245
ENSG00000196510	1.8545760236362858
ENSG00000214274	11.762753947075277
ENSG00000013523	1.9363295869141868
ENSG00000174606	1.6449782641455146
ENSG00000154188	8.250706257983923
ENSG00000091879	3.65261704189038
ENSG00000101280	6.794312298113713
ENSG00000116194	4.4248767176759305
ENSG00000136859	7.359460550834086
ENSG00000132855	21.30239712180959
ENSG00000167772	3.5785049807306337
ENSG00000187151	7.297317429375036
ENSG00000130812	8.242506394188755
ENSG00000171819	4.289487885429445
ENSG00000130173	16.9692959337462
ENSG00000227059	17.273837299414165
ENSG00000029534	3.8921159722359935
ENSG00000145362	5.193097335726969
ENSG00000151150	4.597511599047396
ENSG00000151687	2.7280323185582236
ENSG00000166839	3.72217396446114
ENSG00000189045	3.6316728601359634
ENSG00000132623	3.598116843502316
ENSG00000153930	13.202773916492244
ENSG00000185722	1.8354155606890443
ENSG00000154122	2.3528438743516626
ENSG00000131503	1.7043919109444896
ENSG00000001629	1.5109341735780537
ENSG00000170209	4.137813770946743
ENSG00000160117	2.463645532711165
ENSG00000176915	1.4446185885354064
ENSG00000144504	1.9380182970174216
ENSG00000106524	1.7606189000437777
ENSG00000164331	1.689525400204945
ENSG00000148677	19.7969556502195
ENSG00000088448	1.8126495815227992
ENSG00000167522	2.063407553092797
ENSG00000101745	2.0916575075697286
ENSG00000076513	2.864943789703787
ENSG00000198720	2.080524478735925
ENSG00000118454	1.3761672701360297
ENSG00000172932	5.413459200925251
ENSG00000134461	1.6681121617208212
ENSG00000132466	1.9720988903763115
ENSG00000180071	3.6079614081516165
ENSG00000230453	5.937629870900887
ENSG00000165887	13.976943064617455
ENSG00000260691	3.6299488029869584
ENSG00000183148	4.484684721693085
ENSG00000276203	3.336132332690528
ENSG00000172014	2.811819409271098
ENSG00000152766	5.956405421875309
ENSG00000163126	9.466618792520915
ENSG00000089847	4.423739832763009
ENSG00000107890	2.158749002428497
ENSG00000105186	1.7482985300316307
ENSG00000206560	2.5696921408526845
ENSG00000154065	6.847206113794727
ENSG00000148513	16.395756593825972
ENSG00000180777	7.155317834027445
ENSG00000163046	4.7402192129313665
ENSG00000145700	6.832577603885833
ENSG00000167612	2.878107871245759
ENSG00000164236	2.594794808312691
ENSG00000272031	3.915821854030269
ENSG00000189127	9.929045791550339
ENSG00000235711	7.591521265484324
ENSG00000198483	5.866101412562596
ENSG00000135976	2.511670618675018
ENSG00000196912	3.3127274125680137
ENSG00000174501	2.4890404346192354
ENSG00000186352	4.167383924477735
ENSG00000213337	3.618166163336167
ENSG00000154945	2.7542433403575943
ENSG00000167117	6.894211060017024
ENSG00000137494	2.953575582182954
ENSG00000065413	4.771986525879391
ENSG00000183831	2.8808818855589973
ENSG00000186106	2.4187717819344465
ENSG00000168876	2.938599970221615
ENSG00000151458	3.0291092252759886
ENSG00000139645	2.2334275936766366
ENSG00000144031	4.351617814198876
ENSG00000100124	3.7702200318778787
ENSG00000164512	5.222667097042275
ENSG00000135299	3.6012583330225105
ENSG00000124227	2.4326207667132587
ENSG00000157999	2.520510508341055
ENSG00000181626	4.390365304258156
ENSG00000230778	9.636887597560422
ENSG00000235098	2.9019498211966477
ENSG00000230062	9.898665777205851
ENSG00000106013	20.48821120387326
ENSG00000156381	2.593672998657508
ENSG00000064999	1.9683282256426404
ENSG00000185046	8.782088362283693
ENSG00000168096	1.8679657992571796
ENSG00000175311	7.568132904006867
ENSG00000165138	2.761701118171818
ENSG00000206199	2.254598875546858
ENSG00000163516	1.9289104242319906
ENSG00000011426	5.983969736498249
ENSG00000131620	3.718521296967122
ENSG00000160746	2.011991851852129
ENSG00000047617	2.9989176399165314
ENSG00000134343	6.901879214409922
ENSG00000151572	5.072653655968104
ENSG00000171714	5.854825152732115
ENSG00000177119	3.579818555719679
ENSG00000146205	13.726020182444165
ENSG00000074855	2.0640676723643057
ENSG00000185101	3.5966753657115778
ENSG00000011201	3.1247084843471717
ENSG00000140350	1.9432355761788942
ENSG00000136938	1.9671585443827684
ENSG00000139223	4.231509076512045
ENSG00000143401	2.0749159601283242
ENSG00000166825	6.243137707048151
ENSG00000103254	3.386947123721785
ENSG00000169604	2.6463530244343385
ENSG00000163297	3.3542744565284472
ENSG00000274209	7.17812764024221
ENSG00000135046	4.004501192974207
ENSG00000109511	6.469431202260779
ENSG00000122359	2.639696155938943
ENSG00000104537	7.408657834565048
ENSG00000182718	2.875891731619141
ENSG00000177721	5.828207892539435
ENSG00000138772	3.3792883228370836
ENSG00000196975	2.760322244129171
ENSG00000164111	7.294475874971087
ENSG00000197043	2.8253066226577226
ENSG00000138279	1.8221097850065846
ENSG00000265190	7.242335604804194
ENSG00000264230	7.389189198321401
ENSG00000143412	3.4980092817007415
ENSG00000136250	8.700657866180096
ENSG00000002726	8.553699249206774
ENSG00000131480	4.01651200371965
ENSG00000131471	10.053289190751855
ENSG00000148120	3.3107487390989445
ENSG00000138356	18.359880968578956
ENSG00000138660	2.6888493662449275
ENSG00000100280	2.6331534069079874
ENSG00000166747	1.7650224210512246
ENSG00000213983	2.4610565695772637
ENSG00000072958	2.520700585997896
ENSG00000129354	3.1960286758858265
ENSG00000106367	2.23208970945762
ENSG00000182287	2.672591047073448
ENSG00000152056	3.4755109701711437
ENSG00000196961	1.8647767077654438
ENSG00000183020	1.3802684637629257
ENSG00000006125	2.118494319467613
ENSG00000161203	1.6927156982920573
