Gene	CV	Exp_Sum
ENSG00000006534	2.75074307356171	162881.3495
ENSG00000006555	1.52259711474139	60308.9005
ENSG00000006576	1.437084126911	128887.9711
ENSG00000006606	49.5003321815308	26297.8744
ENSG00000006607	1.03581970284157	101946.8561
ENSG00000006611	5.90831035311399	23743.8752
ENSG00000006625	1.4279628931929	559888.075
ENSG00000006634	1.46779547217748	110944.5681
ENSG00000006638	1.39106404244772	38416.1126
ENSG00000006652	1.14648864681603	404932.0931
ENSG00000006659	2.75498877461799	8250.8574
ENSG00000006695	0.979963841524779	81645.4753
ENSG00000006704	1.59393089865622	40475.3255
ENSG00000006712	0.994497272262481	628953.7762
ENSG00000006715	0.569053784828405	202155.4688
ENSG00000006740	2.17401449805236	26555.0986
ENSG00000006744	1.07217546439495	422075.1663
ENSG00000006747	3.05254733526373	16279.8629
ENSG00000006756	1.16888746356139	173535.7058
ENSG00000006757	1.38134888720458	87938.4165
ENSG00000006788	9.78313471711915	1031.6666
ENSG00000006831	0.993143616713041	577183.8482
ENSG00000006837	3.09336838485492	21437.0334
ENSG00000007001	4.51143226922025	43392.3476
ENSG00000007038	4.65547095991187	48402.2138
ENSG00000007047	0.819954084739307	121707.038
ENSG00000007062	4.67286033567111	55758.3778
ENSG00000007080	1.70034417590327	1128613.0111
ENSG00000007129	1.65976169703084	102881.1207
ENSG00000007168	1.12437064753588	386053.0421
ENSG00000007171	5.3625160565798	5869.3832
ENSG00000007174	6.18562535327733	2516.0405
ENSG00000007202	0.75196217333177	489571.4113
ENSG00000007216	8.71534822110908	10733.7447
ENSG00000007237	1.30812579215635	269716.1369
ENSG00000007255	1.38369747772728	504115.9934
ENSG00000007264	1.74462725037713	295599.5339
ENSG00000007306	25.4955407735523	39007.3235
ENSG00000007312	39.8303878419509	3964674.981
ENSG00000007314	4.47369677732491	10553.0914
ENSG00000007341	0.773682100327277	64096.0591
ENSG00000007350	17.4271023415653	39261.7876
ENSG00000007372	5.05885873865004	17736.9851
ENSG00000007376	1.50721973991419	314364.0932
ENSG00000007384	2.15974955045459	83779.454
ENSG00000007392	0.966208683664877	404008.966
ENSG00000007402	1.62278990843063	26269.2796
ENSG00000007516	1.49290544337317	80920.7056
ENSG00000007520	1.18632226873098	755112.4327
ENSG00000007541	1.02896607495302	240845.7178
ENSG00000007545	0.781886541057533	71950.0318
ENSG00000007866	2.00393934556384	98118.7223
ENSG00000007908	18.7440942557272	42831.8026
ENSG00000007923	1.12284942009686	252910.0269
ENSG00000007933	2.84598933344004	1050255.54
ENSG00000007944	1.18363809855989	375854.5588
ENSG00000007952	12.2825196219384	7918.2615
ENSG00000007968	4.05243602739191	67059.7857
ENSG00000008018	1.16066424048494	1777809.3237
ENSG00000008056	6.24193236880966	57222.1363
ENSG00000008083	1.58383778005557	257082.7777
ENSG00000008086	1.57484066210992	32224.0124
ENSG00000008118	4.6484046525766	9483.0643
ENSG00000008128	1.06177586053031	356163.4377
ENSG00000008130	1.4968860075437	1658278.3884
ENSG00000008196	8.41238488913322	7666.2222
ENSG00000008197	10.7381608046131	938.3114
ENSG00000008226	1.5188933537027	21604.0199
ENSG00000008256	1.39746827971752	110277.3287
ENSG00000008277	2.59992630180842	24145.81
ENSG00000008282	1.04448430921764	791551.5475
ENSG00000008283	1.23275573159994	244689.8892
ENSG00000008294	0.809061582072444	300363.7506
ENSG00000008300	2.06542186513803	16212.444
ENSG00000008311	1.96598837439653	146224.6653
ENSG00000008323	2.27065995066976	40746.7819
ENSG00000008324	1.32897470180208	151846.3666
ENSG00000008382	0.990938995050033	190975.3817
ENSG00000008394	29.632322455287	5539774.9453
ENSG00000008405	1.01020665497444	138818.0582
ENSG00000008438	3.12608481328155	482012.5132
ENSG00000008441	1.97415447888087	235776.8502
ENSG00000008513	0.937308780526635	469294.7971
ENSG00000008516	2.3296976091114	1529441.8055
ENSG00000008517	25.8483461397579	50948265.7757
ENSG00000008710	1.24407706332037	98642.0425
ENSG00000008735	3.85735854433402	26592.5843
ENSG00000008838	1.20203031406074	314601.9676
ENSG00000008853	1.58135728226647	81195.8973
ENSG00000008869	0.748983689445403	131787.4507
ENSG00000008952	0.969265909730802	568364.4896
ENSG00000008988	2.27331207254377	2846438.6578
ENSG00000009307	0.889503766186799	2145298.5142
ENSG00000009335	0.773436193144796	347251.6964
ENSG00000009413	0.89341432804847	98030.3054
ENSG00000009694	3.00939086636537	26023.4017
ENSG00000009709	9.82496436795101	1252.1398
ENSG00000009724	3.11442430018241	454691.5322
ENSG00000009765	6.57997695697948	38960.7379
ENSG00000009780	0.745556814425527	85788.3111
ENSG00000009790	1.40082954043451	714215.1059
ENSG00000009830	4.27449232409629	65538.6732
ENSG00000009844	0.930906131933762	156263.7374
ENSG00000009950	3.04171480411707	397729.4457
ENSG00000009954	0.750264087172927	331541.8829
ENSG00000010017	0.805045328975852	298317.1195
ENSG00000010030	2.56821633434755	104015.4647
ENSG00000010072	1.22314537828957	95812.8539
ENSG00000010165	1.1444814553862	237246.0896
ENSG00000010219	1.16219603340352	84286.5908
ENSG00000010244	0.901719465821694	287747.0866
ENSG00000010256	1.47268345899536	2744260.8227
ENSG00000010270	1.32691788473988	184510.2437
ENSG00000010278	16.565791722927	1134652.6975
ENSG00000010282	10.9232584431738	53590.8117
ENSG00000010292	1.68204171067575	293027.395
ENSG00000010295	1.10775266686292	299296.6251
ENSG00000010310	1.36161677434417	28979.1428
ENSG00000010318	7.67335886627345	74892.576
ENSG00000010319	4.09025632401371	91231.5133
ENSG00000010322	0.75970504100287	394303.2766
ENSG00000010327	1.4613199074076	302510.1825
ENSG00000010361	1.02551597169319	159483.6991
ENSG00000010379	4.73364209520781	42376.1549
ENSG00000010404	1.69486869595206	618234.6491
ENSG00000010438	17.9318916064848	119584.4528
ENSG00000010539	0.941547640087329	91757.4336
ENSG00000010610	19.5405943189411	2466537.6157
ENSG00000010626	1.84319996988832	67442.7847
ENSG00000010671	1.80277669560247	211631.997
ENSG00000010704	1.00639077422084	48733.2696
ENSG00000010803	1.25198238133959	149929.7845
ENSG00000010810	31.1182585580968	13209459.2835
ENSG00000010818	1.06565130174845	116063.7702
ENSG00000010932	5.81909335166979	20866.5781
ENSG00000011007	0.993212255273371	328701.0928
ENSG00000011009	1.02090795153766	908375.5425
ENSG00000011021	2.01129569342818	117980.1882
ENSG00000011028	3.30445498161978	194371.6125
ENSG00000011083	6.16134813380652	4965.5034
ENSG00000011105	1.56420257515811	193131.5981
ENSG00000011114	21.4788517860999	114138.7835
ENSG00000011132	1.09171275425932	122357.0063
ENSG00000011143	1.38547023042471	90451.2254
ENSG00000011198	1.03613247077196	223999.4406
ENSG00000011201	2.73275088180125	23291.5963
ENSG00000011243	0.895653001761578	349252.0263
ENSG00000011258	0.673293673542504	106674.6083
ENSG00000011260	1.07042542149014	460332.3227
ENSG00000011275	0.640116064726829	259474.3304
ENSG00000011295	0.672752125362244	329740.7097
ENSG00000011304	0.887491382894138	902263.9542
ENSG00000011332	2.81403294729943	21289.2857
ENSG00000011347	2.32749360372562	147106.9846
ENSG00000011376	0.983195860029833	54070.4057
ENSG00000011405	0.872375967745809	152084.6506
ENSG00000011422	3.88288768373606	1803909.5664
ENSG00000011426	2.85786104236712	156415.8417
ENSG00000011451	0.844613811283932	92245.0491
ENSG00000011454	0.66641751336394	203528.9631
ENSG00000011465	3.16626434893576	879882.9887
ENSG00000011478	0.930462062583008	72912.812
ENSG00000011485	0.859681638320359	233152.405
ENSG00000011523	0.911944502241212	112706.1787
ENSG00000011566	1.58559439072046	136745.1341
ENSG00000011590	6.05433569592352	43153.6616
ENSG00000011600	1.85825492592602	11516947.9606
ENSG00000011638	1.53096242244076	186183.2921
ENSG00000011677	5.26866214084246	7044.7258
ENSG00000012048	1.19781259743645	64165.8503
ENSG00000012061	0.788545976067188	361385.1539
ENSG00000012124	38.9417566938654	1996963.8817
ENSG00000012171	2.74975362998628	91033.3022
ENSG00000012174	1.18024569234917	104770.8451
ENSG00000012211	1.35813443995842	79848.3076
ENSG00000012223	11.2105724214997	536737.5093
ENSG00000012232	1.02847513121536	137708.4927
ENSG00000012504	2.24665941389828	198976.5206
ENSG00000012660	0.983708902046386	1229241.0544
ENSG00000012779	1.79205284813366	1372737.4703
ENSG00000012817	1.52315529562918	112266.5448
ENSG00000012822	1.6626600344116	401058.0637
ENSG00000012963	1.4191528767252	235992.0976
ENSG00000012983	0.964229836362646	182416.1672
ENSG00000013016	1.74714259756241	109210.8888
ENSG00000013275	1.60417459895101	1236440.4969
ENSG00000013288	0.781296883362	213063.9007
ENSG00000013293	3.65287889054885	9853.2637
ENSG00000013297	5.09792645215082	86066.3619
ENSG00000013306	2.43482416410697	6983757.5873
ENSG00000013364	1.22590941262607	1746486.8939
ENSG00000013374	1.39077820701435	621372.8342
ENSG00000013375	0.967947705876395	154422.2539
ENSG00000013392	1.08791697303801	41701.0563
ENSG00000013441	1.2646811759172	1102028.5039
ENSG00000013503	0.909694156255356	78766.8482
ENSG00000013523	0.760143643332649	102140.4286
ENSG00000013561	1.23398727585175	259092.5929
ENSG00000013563	0.902196857641176	216032.7072
ENSG00000013573	1.15319318748719	169077.1082
ENSG00000013583	1.00474542771132	422853.3538
ENSG00000013588	4.45385166972665	146237.8079
ENSG00000013619	2.20792695013471	26243.4893
ENSG00000013725	22.845602578049	1965766.7787
ENSG00000013810	1.70656374205578	751828.2636
ENSG00000014123	0.865394111522399	223506.4643
ENSG00000014138	1.68349738543271	128913.6716
ENSG00000014164	1.12540520622543	214917.3333
ENSG00000014216	0.977067258115025	1041025.1905
ENSG00000014257	14.3883210266613	225080.0208
ENSG00000014641	1.2967623867088	2193600.8597
ENSG00000014824	0.77612964651956	188031.4409
ENSG00000014914	1.15414995087647	101777.2401
ENSG00000014919	0.648311959321942	180756.1048
ENSG00000015133	2.04874370005901	232010.0486
ENSG00000015153	0.726463179009825	92867.5798
ENSG00000015171	0.799430366419196	300470.8188
ENSG00000015285	1.86309565311599	1459002.5098
ENSG00000015413	13.4381503400147	60294.9936
ENSG00000015475	3.33272098812604	759221.9385
ENSG00000015479	0.731673240028094	725289.7485
ENSG00000015520	2.64227870105255	58624.8508
ENSG00000015532	0.95085978747343	159575.9283
ENSG00000015568	1.75460610550933	62317.3332
ENSG00000015592	6.12205003848047	26543.3374
ENSG00000015676	0.80985741372106	187656.8618
ENSG00000016082	4.58909408022438	13516.3564
ENSG00000016391	1.90091611628192	78711.7546
ENSG00000016402	4.04343626828896	14593.064
ENSG00000016490	20.915394332137	18273.5882
ENSG00000016602	22.961999116071	33513.9664
ENSG00000016864	0.996869314728597	468249.3524
ENSG00000017260	0.925445289844938	326282.7077
ENSG00000017427	2.24850475543449	109565.2632
ENSG00000017483	1.9241119030375	239469.6395
ENSG00000017797	0.772259773185066	508721.0983
ENSG00000018189	1.17766403609299	228072.1878
ENSG00000018236	4.16460121744934	64707.7104
ENSG00000018280	1.98489098744669	839140.2118
ENSG00000018408	1.75748886707003	168742.3307
ENSG00000018510	0.935867123160573	104667.367
ENSG00000018610	0.637164804004764	152550.6016
ENSG00000018625	4.67834895142347	122902.297
ENSG00000018699	1.19977842384308	128136.9129
ENSG00000018869	5.17214819139434	20281.5878
ENSG00000019102	2.30073568047985	107026.6351
ENSG00000019144	2.10047243165026	202210.2715
ENSG00000019169	4.45455590761306	528822.7845
ENSG00000019186	10.2182631534609	41711.9074
ENSG00000019485	1.03715448504832	19510.5028
ENSG00000019505	5.64982129378309	32519.3907
ENSG00000019549	2.78349557723748	107509.2761
ENSG00000019582	25.9428198795244	113456163.0269
ENSG00000019991	2.4826972061746	79697.2219
ENSG00000019995	0.870812199991139	179208.507
ENSG00000020129	1.87836190132117	173123.0993
ENSG00000020181	2.93863034572054	82313.3047
ENSG00000020256	1.11191638821998	104648.2406
ENSG00000020426	1.49588557729407	120081.3474
ENSG00000020577	1.51269862666388	91100.6396
ENSG00000020633	29.0133672051626	8179686.2871
ENSG00000020922	1.05549666325816	105130.9322
ENSG00000021300	3.02647568508766	181664.4965
ENSG00000021355	1.6841903123166	1438376.6107
ENSG00000021461	4.11962440103535	27447.7536
ENSG00000021488	2.81158393746113	54062.0421
ENSG00000021574	0.760059637083318	117229.8577
ENSG00000021645	4.19628810476555	15888.8701
ENSG00000021762	1.19888657318222	164856.8325
ENSG00000021776	0.635572369080202	121698.2341
ENSG00000021826	2.65163329187179	2355634.9948
ENSG00000021852	2.45494498605794	1253001.8717
ENSG00000022267	3.78039033290991	1367485.5082
ENSG00000022277	0.828006210087997	1269403.3052
ENSG00000022355	6.53791939393962	21674.9415
ENSG00000022556	2.53067333991832	51648.7108
ENSG00000022567	1.70215189631313	143007.2119
ENSG00000022840	1.52517787174547	1668186.4287
ENSG00000022976	0.793530620733025	109977.8343
ENSG00000023041	0.568973721136659	240400.5293
ENSG00000023171	2.39825195515284	66229.962
ENSG00000023191	1.30253398583268	1039602.2811
ENSG00000023228	0.92390375294677	211809.2114
ENSG00000023287	3.33307694131183	271154.112
ENSG00000023318	0.701727327810351	385919.4627
ENSG00000023330	1.8233342033564	1087487.2348
ENSG00000023445	26.9641702027443	3674695.0581
ENSG00000023516	1.04606813980908	129680.7682
ENSG00000023572	0.714982819245871	92512.0207
ENSG00000023608	6.88276154209775	105475.4646
ENSG00000023697	1.03526936921904	461765.2571
ENSG00000023734	0.872545086871229	1315946.9547
ENSG00000023839	2.46425410387423	289398.7212
ENSG00000023892	1.59267489123576	792181.8749
ENSG00000023902	1.39311386155406	716056.1612
ENSG00000023909	3.23349175919322	187883.7069
ENSG00000024048	0.880194006787889	286395.1884
ENSG00000024422	2.50163945564358	326790.8181
ENSG00000024526	2.70932463505342	44741.2693
ENSG00000024862	0.817255605883911	518321.497
ENSG00000025039	1.15233057155984	114034.0209
ENSG00000025156	1.20691763666467	144873.9346
ENSG00000025293	0.9119178801126	206661.9648
ENSG00000025423	2.59127955985759	2250296.9265
ENSG00000025434	1.57487601956149	184271.9489
ENSG00000025708	1.92968530155224	3317773.6849
ENSG00000025770	1.15687524211566	374434.5868
ENSG00000025772	1.75242583735982	436324.3481
ENSG00000025796	0.894843537836261	341969.4996
ENSG00000025800	0.665543133082719	259506.3177
ENSG00000026025	1.32274243458585	11339293.3367
ENSG00000026103	24.2202133200833	289158.425
ENSG00000026297	1.42536925890156	636465.8316
ENSG00000026508	19.9364730199791	6864610.609
ENSG00000026559	3.71780096426264	34195.9116
ENSG00000026652	1.00465048002412	54928.7329
ENSG00000026751	17.1641186080124	633308.9771
ENSG00000026950	1.54761213361274	844774.1109
ENSG00000027001	1.29229878659952	133716.9372
ENSG00000027075	1.55580451289522	463996.9056
ENSG00000027644	4.94876707810258	1723.2696
ENSG00000027697	29.8829497878841	9401346.3427
ENSG00000027847	0.859039636116663	190636.6732
ENSG00000027869	2.4773503975778	271139.663
ENSG00000028116	1.18369856854396	165183.4985
ENSG00000028137	1.86901250966545	2376954.3931
ENSG00000028203	0.791453959313244	211123.845
ENSG00000028277	4.49601116290377	213485.666
ENSG00000028310	0.68225651824418	194679.8077
ENSG00000028528	0.569976137192482	326215.6319
ENSG00000028839	0.864576976391015	100517.1973
ENSG00000029153	2.21899612943298	51243.1138
ENSG00000029363	0.775960015596876	561594.6501
ENSG00000029364	0.748436590025397	308698.7276
ENSG00000029534	4.01492404262839	69302.4377
ENSG00000029559	42.3616088717071	3932.7009
ENSG00000029639	1.66911708773229	111353.2348
ENSG00000029725	0.684205889735762	214234.9692
ENSG00000029993	1.89614952300187	268657.2765
ENSG00000030066	0.904679153926179	207732.5615
ENSG00000030110	1.1303399124935	495648.0974
ENSG00000030304	4.1853429426293	1428.1881
ENSG00000030419	22.3944675960259	149576.3149
ENSG00000030582	1.72879929136433	5045703.8888
ENSG00000031003	0.769472136824922	174909.7239
ENSG00000031081	6.07309644884644	70930.4747
ENSG00000031691	1.49018805637272	59789.8148
ENSG00000031698	1.69239276584091	1820686.9359
ENSG00000031823	0.811290449880642	360295.3027
ENSG00000032219	1.75916840818797	181785.0021
ENSG00000032389	1.13286607798978	158926.9695
ENSG00000032444	1.05864147704288	414255.9909
ENSG00000032742	0.889172476186647	100302.1969
ENSG00000033011	1.21208583212975	129091.9346
ENSG00000033030	0.549093169068728	118200.959
ENSG00000033050	1.56604790955122	210731.4419
ENSG00000033100	0.961837761791636	328194.7539
ENSG00000033122	3.76403018512777	9570.9157
ENSG00000033170	1.82954571188035	104680.4854
ENSG00000033178	1.04576220365229	121435.5687
ENSG00000033327	15.9930870010959	646938.0359
ENSG00000033627	0.758339452807646	343556.87
ENSG00000033800	1.99778374048137	240639.1259
ENSG00000033867	1.31956701050383	101338.6656
ENSG00000034053	1.4445460727836	149165.3622
ENSG00000034152	1.56330675441227	1478810.4565
ENSG00000034239	4.88021445764891	11193.8726
ENSG00000034510	2.28245505526088	36543340.824
ENSG00000034533	2.45874895650463	102931.7247
ENSG00000034677	1.38966858804173	375669.5713
ENSG00000034693	1.06316175166266	155098.0792
ENSG00000034713	1.25184684771145	879850.8467
ENSG00000034971	5.05683115998623	26797.4474
ENSG00000035115	1.12496897335476	146902.9021
ENSG00000035141	1.20124361866072	427310.5804
ENSG00000035403	1.20852768626564	463092.7597
ENSG00000035499	2.29787306229867	68478.6519
ENSG00000035664	1.53852827178137	83468.4246
ENSG00000035681	0.952567802729908	244139.379
ENSG00000035687	0.797137246983525	426415.0222
ENSG00000035720	3.49186498352374	55300.2122
ENSG00000035862	1.49223104022288	1250689.049
ENSG00000035928	0.646841660165977	251512.359
ENSG00000036054	0.691043493198817	213463.9421
ENSG00000036257	0.702833191880531	258924.928
ENSG00000036448	6.81191627019438	106763.0208
ENSG00000036473	2.94535915311471	377603.6721
ENSG00000036530	2.61726777831496	23184.0814
ENSG00000036549	1.00920510541527	133001.9196
ENSG00000036565	4.29387869782155	2651.2185
ENSG00000036672	2.79713135596522	43604.9981
ENSG00000036828	4.77174715235399	6630.3389
ENSG00000037042	1.48053453502486	156273.8946
ENSG00000037241	2.20366639011625	648220.0137
ENSG00000037280	2.60642949618564	46750.698
ENSG00000037474	0.79788702605538	454535.6482
ENSG00000037637	1.27484207396505	126366.6217
ENSG00000037749	0.777234654054919	144390.297
ENSG00000037757	0.832290036255274	159882.3723
ENSG00000037897	1.75823904726341	172769.4775
ENSG00000037965	3.3957770387154	16523.3344
ENSG00000038002	0.807254327066272	211459.0625
ENSG00000038210	1.25717803755491	204362.9713
ENSG00000038219	1.0279960988016	236829.3724
ENSG00000038274	1.82079856259981	473261.1345
ENSG00000038295	3.23763771251979	8860.1103
ENSG00000038358	0.843737357515613	274905.7059
ENSG00000038382	1.50594967429182	151073.9996
ENSG00000038427	2.22589470982795	701232.2772
ENSG00000038532	0.678784472785102	114671.2028
ENSG00000038945	2.5549851485808	132664.9525
ENSG00000039068	2.77237863630843	441095.423
ENSG00000039123	0.676944073312224	311336.2351
ENSG00000039139	3.3561078128785	9210.544
ENSG00000039319	1.06311891067939	100722.1294
ENSG00000039523	1.60544884263605	349529.0021
ENSG00000039537	2.50719399420073	1338018.4292
ENSG00000039560	2.18949934973564	172999.0537
ENSG00000039600	12.5524520443666	2581.5512
ENSG00000039650	0.789077902920836	363620.0766
ENSG00000039987	4.50211840002759	3833.7156
ENSG00000040199	1.09605312189153	48324.6892
ENSG00000040275	2.02077189287241	152689.2603
ENSG00000040341	0.876087930527376	186668.112
ENSG00000040487	1.25325793604112	151350.4147
ENSG00000040531	0.880592954496836	126382.3656
ENSG00000040608	1.79024975663108	45049.6069
ENSG00000040633	0.846370844343499	427282.093
ENSG00000040731	4.97626453033164	8514.2207
ENSG00000040933	0.96012359896222	144414.8192
ENSG00000041353	3.29688558998398	49989.5969
ENSG00000041357	0.987748366432503	590653.8425
ENSG00000041515	2.43194263615933	8695.7546
ENSG00000041802	0.695786939136622	298019.3376
ENSG00000041880	1.18823046955873	122775.0059
ENSG00000041982	4.40671859208489	174298.3039
ENSG00000041988	1.34001860712467	188171.0826
ENSG00000042062	2.0075453442007	42665.0174
ENSG00000042088	1.10041639693076	133847.0027
ENSG00000042286	1.72840871062137	154195.0849
ENSG00000042304	2.5298093478835	5910.4913
ENSG00000042317	1.2257019174465	36532.709
ENSG00000042429	0.987455546891554	137497.1572
ENSG00000042445	1.63915256402916	749503.2136
ENSG00000042493	2.59242575524051	1744764.5711
ENSG00000042753	0.955044566263047	1638415.1725
ENSG00000042781	4.61591000117722	7100.4506
ENSG00000042813	19.4032828769384	3273.1648
ENSG00000042832	22.0481762439566	321540.4337
ENSG00000042980	2.00023665030646	50178.8238
ENSG00000043039	4.36598082379496	22944.9933
ENSG00000043093	1.95340265223838	141598.3892
ENSG00000043143	1.04127885576355	203480.6746
ENSG00000043355	4.54277700350113	21932.3117
ENSG00000043462	1.67218921360839	863027.6205
ENSG00000043514	1.57494847540986	62680.4832
ENSG00000043591	4.50940913645788	18907.0386
ENSG00000044012	20.8505663462882	23085.3585
ENSG00000044090	5.08239041290277	108217.9364
ENSG00000044115	1.04081778331305	1158820.0872
ENSG00000044446	1.00216471175293	244415.091
ENSG00000044459	1.16356936092228	62048.9558
ENSG00000044524	3.22767630289462	22446.6397
ENSG00000044574	1.51840649873965	3228493.273
ENSG00000046604	2.15151948196127	203883.0296
ENSG00000046647	0.789338277205621	93542.1936
ENSG00000046651	0.876549005597281	153003.2095
ENSG00000046653	5.14224460087169	155568.5364
