Gene	FC
ENSG00000140374	3.563716485464551
ENSG00000164850	5.961026625790162
ENSG00000198899	5.4041972686044595
ENSG00000213588	nan
ENSG00000180658	5.224588557792311
ENSG00000144674	4.2890673186447374
ENSG00000144824	2.5013204759345276
ENSG00000198736	14.306142675580997
ENSG00000181092	14.83901742479333
ENSG00000157110	3.1456672968656565
ENSG00000124155	2.02861424896477
ENSG00000188505	8.500472121388217
ENSG00000258818	5.865291214459984
ENSG00000112851	2.1056457698080204
ENSG00000154229	2.911496294627871
ENSG00000074582	1.7234787223657164
ENSG00000144645	3.4471247315839233
ENSG00000118200	2.3043958949184096
ENSG00000157060	26.649092350559798
ENSG00000084764	4.414335377008184
ENSG00000166160	27.000000000000004
ENSG00000214534	2.114578333847256
ENSG00000013364	3.63453062363864
ENSG00000178202	2.220180207985151
ENSG00000221931	10.836764750320551
ENSG00000167080	9.842486220437655
ENSG00000117758	2.182846462949223
ENSG00000197748	12.098330730673224
ENSG00000119004	1.4479610544411832
ENSG00000118733	20.776960982858096
ENSG00000204356	2.123604114478961
ENSG00000185198	19.42882714054426
ENSG00000104957	1.3865263058301391
ENSG00000140968	6.561119364934306
ENSG00000184465	1.8709693706295625
ENSG00000131467	1.8412577667109242
ENSG00000104450	2.276785709191525
ENSG00000172742	5.964736623646376
ENSG00000188343	3.558481731140433
ENSG00000153896	2.0077823461969078
ENSG00000140526	3.625462744083007
ENSG00000196772	14.583760154037392
ENSG00000159388	3.2382093583916225
ENSG00000141030	4.428165982359943
ENSG00000169955	1.3363104943842656
ENSG00000150054	3.320523659056347
ENSG00000162643	11.155093730351966
ENSG00000153140	4.905644842501538
ENSG00000176547	6.955858898857021
ENSG00000172459	3.769711651491988
ENSG00000118777	4.020288625590646
ENSG00000213022	10.224646154498434
ENSG00000158113	6.321089714611812
ENSG00000079482	3.061491701399597
ENSG00000273173	2.974886309296882
ENSG00000264424	24.326464561722297
ENSG00000183837	7.5000839172895795
ENSG00000138623	5.7665525492956125
ENSG00000175130	4.618815836229792
ENSG00000204152	3.1198152174993603
ENSG00000144962	25.0723558468227
ENSG00000175182	2.6567870585615045
ENSG00000184060	3.357265786759552
ENSG00000163632	4.90657692064786
ENSG00000137076	3.0192530523160372
ENSG00000102010	10.142272087575659
ENSG00000178035	2.6323740630290136
ENSG00000100802	2.2940602409678865
ENSG00000174279	12.083546641712553
ENSG00000173852	1.8419726685353834
ENSG00000105974	3.0928559912696345
ENSG00000146047	22.115354787294013
ENSG00000104611	3.0672735919325538
ENSG00000168904	2.583536041754131
ENSG00000145721	16.9440264687264
ENSG00000128185	3.240381197857743
ENSG00000136875	1.5020268224491164
ENSG00000163519	7.91813111302554
ENSG00000187987	3.0223959835959513
ENSG00000130876	11.868716144172051
ENSG00000168159	2.5018550194340734
ENSG00000136280	4.413613413680493
ENSG00000164326	7.984737493692114
ENSG00000113742	4.433470427188874
ENSG00000205643	1.5037532786929042
ENSG00000251692	7.093898377687879
ENSG00000180304	2.964541711027239
ENSG00000075785	3.563866515714995
ENSG00000112902	5.181059138669619
ENSG00000164451	17.50999654166371
ENSG00000075826	2.1453792472435484
ENSG00000253767	3.18943276823539
ENSG00000091592	5.515852603527839
ENSG00000069509	2.5031879853076116
ENSG00000132164	17.542033772411767
ENSG00000175567	8.385121545884468
ENSG00000079385	4.801016856679808
ENSG00000075240	6.8805006333570295
ENSG00000106013	26.597610479756696
ENSG00000141569	1.4182208069367699
ENSG00000221955	7.3420461051173636
ENSG00000161640	17.268986092914297
ENSG00000124212	5.216659606443278
ENSG00000177947	23.156701633598747
ENSG00000135114	9.822430145990682
ENSG00000138629	3.1816546661995186
ENSG00000101638	11.309358132717005
ENSG00000175106	2.9265821977906206
ENSG00000116459	2.977542366719188
ENSG00000138385	1.5575347001573243
ENSG00000104870	3.5146130254798655
ENSG00000135778	2.3202730972455323
ENSG00000173372	7.703975542663255
ENSG00000145431	2.910077084979334
ENSG00000007866	2.5943012573308133
ENSG00000173166	4.101104786004623
ENSG00000178719	5.641192198292141
ENSG00000212658	17.102210883811168
ENSG00000172071	3.906343647998087
ENSG00000106571	3.3085459653388436
ENSG00000172939	2.161893053289637
ENSG00000273520	5.162307190428646
ENSG00000141294	15.501093740733658
ENSG00000150961	2.2549676039174127
ENSG00000237136	22.227758141683502
ENSG00000213931	26.54103185390745
ENSG00000008283	4.792143094221803
ENSG00000065308	3.148642148880423
ENSG00000243716	2.5493949335727177
ENSG00000150977	6.201503700766484
ENSG00000143751	2.23200097069538
ENSG00000182544	2.6451971887325865
ENSG00000140598	1.909883743207021
ENSG00000021776	1.409143554022874
ENSG00000119760	1.3271569616062027
ENSG00000138698	2.6270499887382766
ENSG00000182974	24.443341320908832
ENSG00000117602	3.233680704632745
ENSG00000244754	1.8040062621702413
ENSG00000132963	2.989859649210025
ENSG00000154102	3.5321171784614043
ENSG00000117308	3.663545931864176
ENSG00000276119	11.702172910129176
ENSG00000124523	2.6612140304357554
ENSG00000129538	7.138566274743078
ENSG00000177570	3.143598548118074
ENSG00000149527	4.68097236853844
ENSG00000121022	3.804605977556416
ENSG00000163882	1.6546480057552089
ENSG00000120265	4.357250372646494
ENSG00000175854	3.5591477114492487
ENSG00000115306	2.5208707935386694
ENSG00000178965	11.241685752560047
ENSG00000213714	19.78912502999907
ENSG00000158856	10.11603130731794
ENSG00000185049	1.369950315321084
ENSG00000157150	9.495133758665682
ENSG00000130844	4.489796312387389
ENSG00000274808	12.11169632347302
ENSG00000163877	1.4084428054916445
ENSG00000143028	21.187543105082913
ENSG00000121671	2.9151487822293665
ENSG00000183092	6.37714522212448
ENSG00000112473	2.0639508637214203
ENSG00000122779	3.0026168980169263
ENSG00000162365	23.27941465311243
ENSG00000179603	6.117329138023322
ENSG00000066084	2.3783550113265637
ENSG00000124313	3.8454507885452514
ENSG00000240230	2.3559586541543
ENSG00000110002	2.436924442338618
ENSG00000128563	1.3038453861889665
ENSG00000170571	9.67112923386654
ENSG00000197062	1.701403247895502
ENSG00000174721	3.792836770420281
ENSG00000145882	1.7146268663302267
ENSG00000147168	18.16975633853214
ENSG00000116117	3.127057877949774
ENSG00000217236	17.67070170119595
ENSG00000138029	6.071637966632452
ENSG00000109686	2.1925826272018534
ENSG00000255378	17.120741634427738
ENSG00000126216	1.9468996437414474
ENSG00000130182	5.216769301943765
ENSG00000129559	1.803746061858552
ENSG00000073008	3.297358957335465
ENSG00000150316	2.49718739083065
ENSG00000214814	9.178811160548264
ENSG00000027697	5.092719598358322
ENSG00000197599	5.258163039536207
ENSG00000119673	2.9732373836783688
ENSG00000154822	3.864456932454639
ENSG00000133131	3.4672190258788755
ENSG00000135749	3.373322686185869
ENSG00000175785	10.157628644713249
ENSG00000110148	18.634426758267516
ENSG00000089558	7.919135879527494
ENSG00000221869	2.2905758186980862
ENSG00000142910	3.964624235160933
ENSG00000141161	16.81178897947083
ENSG00000012822	2.0870434997416374
ENSG00000018869	1.9650276238483695
ENSG00000123171	25.236352256960036
ENSG00000085063	2.118925730061142
ENSG00000140332	6.641588876005865
ENSG00000215251	4.228597120822939
ENSG00000196542	8.216839111426761
ENSG00000160051	3.059767047058539
ENSG00000000419	1.6430229529954032
ENSG00000143107	11.950700554731156
ENSG00000171812	5.856603713391492
ENSG00000283288	8.474884053465061
ENSG00000166598	2.3367021739790332
ENSG00000082213	3.0153390550657115
ENSG00000198901	7.420013053885858
ENSG00000159761	7.6563544638326215
ENSG00000143278	26.459156157046177
ENSG00000170835	26.890317334852302
ENSG00000108309	11.53008360836193
ENSG00000197380	6.440178607910983
ENSG00000166183	16.37715813803394
ENSG00000106153	3.1342868666612733
ENSG00000188542	3.8029450548403143
ENSG00000224531	3.729223429658682
ENSG00000214309	2.037025797612216
ENSG00000114204	26.741271809207404
ENSG00000107020	2.494372505036654
ENSG00000175768	1.8210349574610414
ENSG00000185800	1.9438970329776082
ENSG00000186047	7.679870822938316
ENSG00000155313	4.495751875120014
ENSG00000143333	3.8463252465145987
ENSG00000139330	5.733602653286802
ENSG00000184985	5.646815993136487
ENSG00000160191	5.524893427946763
ENSG00000064995	1.2856652757611842
ENSG00000176946	2.9281315162046764
ENSG00000124164	3.174521450185492
ENSG00000157131	26.921742395196542
ENSG00000130528	17.419095897103425
ENSG00000185515	1.9261738184108645
ENSG00000171763	1.855528508729238
ENSG00000182645	25.757015673697985
ENSG00000165495	3.807247747917856
ENSG00000133103	2.091103724580155
ENSG00000168802	1.5561996741533322
ENSG00000152457	2.064567509379866
ENSG00000071553	3.0928549796182065
ENSG00000149591	6.025371030013618
ENSG00000269526	6.13085297156825
ENSG00000148826	20.996447704596374
ENSG00000269743	2.472752001469604
ENSG00000100564	1.8452346640264439
ENSG00000167749	24.66021628512284
ENSG00000078487	9.059679868521389
ENSG00000151917	11.541245428783036
ENSG00000109163	12.57359571156472
ENSG00000137414	2.150358759500909
ENSG00000184954	7.856921351137044
ENSG00000164125	7.819978359382958
ENSG00000205809	6.337932780154075
ENSG00000175318	5.2517172718596505
ENSG00000128872	5.911666512721627
ENSG00000111077	2.091086733352515
ENSG00000161642	4.136010086334647
ENSG00000121454	2.243437647211811
ENSG00000254221	4.535440359547285
ENSG00000114054	3.8268739601562407
ENSG00000239605	3.5099291725767143
ENSG00000176101	1.7851733407615828
ENSG00000008710	3.716899029701417
ENSG00000001084	3.6773661347020865
ENSG00000109182	7.298829408308174
ENSG00000178343	5.73657521748767
ENSG00000147459	4.354910340590899
ENSG00000126895	4.02887932150475
ENSG00000170777	25.29283987841104
ENSG00000104371	5.473945570499743
ENSG00000135363	3.148219517917083
ENSG00000198856	2.532853784847753
ENSG00000172977	1.8542769197423605
ENSG00000069329	2.3782415133978003
ENSG00000186130	1.6336766340180626
ENSG00000277893	14.24253063113759
ENSG00000133275	2.999118706712451
ENSG00000106459	1.5555910125806167
ENSG00000188732	3.071779758887714
ENSG00000164270	11.341253583204876
ENSG00000187908	17.89540832349531
ENSG00000198642	1.3485884011788487
ENSG00000184911	7.575543794233148
ENSG00000157851	20.247963824047687
ENSG00000130699	1.6716870796758398
ENSG00000180891	3.0353216378439734
ENSG00000102547	2.706608692342057
ENSG00000105700	1.715981254396134
ENSG00000116095	1.550850527375726
ENSG00000219435	26.919642379259965
ENSG00000089063	1.5988334402873383
ENSG00000197134	3.4602502035885054
ENSG00000239697	2.8326039507633136
ENSG00000152822	17.39275480096394
ENSG00000196240	10.802466265898998
ENSG00000174227	1.2784367745584724
ENSG00000176978	1.9191872731600619
ENSG00000023287	3.5006640577821204
ENSG00000132694	2.028248830266163
ENSG00000176834	2.4337280203534624
ENSG00000172809	2.19219107748814
ENSG00000099331	4.306601010642357
ENSG00000173171	3.3769260600800566
ENSG00000102359	4.430960732250467
ENSG00000197769	5.722882623518386
ENSG00000162892	7.912738628847973
ENSG00000112146	2.9374378105114674
ENSG00000180354	14.230671873730552
ENSG00000181291	10.113838126256137
ENSG00000230031	14.909009433071283
ENSG00000182103	18.18019268353388
ENSG00000225396	23.90249716239671
ENSG00000143061	3.2681323524282706
ENSG00000179630	2.339458064186134
ENSG00000186866	1.4480750488614866
ENSG00000135454	10.557363619046134
ENSG00000166562	4.170734296090725
ENSG00000142609	10.582598384203738
ENSG00000125835	2.454023013698977
ENSG00000197798	2.372485368085798
ENSG00000089123	3.611589973203248
ENSG00000165731	3.4938838399929226
ENSG00000101181	2.1592868917640726
ENSG00000175520	26.62102874985962
ENSG00000140067	17.6089758278696
ENSG00000117519	2.4735946458032307
ENSG00000113916	6.734937542974036
ENSG00000134644	1.987979851352884
ENSG00000143199	15.221549815524103
ENSG00000228856	nan
ENSG00000168434	2.009161979803718
ENSG00000139679	3.1152960525417193
ENSG00000146676	1.352588911788597
ENSG00000027847	1.752141989890354
ENSG00000108175	1.889406996664972
ENSG00000143633	1.530529596324028
ENSG00000079841	18.216245599206875
ENSG00000008853	4.317881822379817
ENSG00000156976	2.5459379846984764
ENSG00000188313	3.575069449223487
ENSG00000163539	3.619276553300571
ENSG00000132692	24.230843076805062
ENSG00000175575	2.97387575423825
ENSG00000112164	15.175834752684672
ENSG00000204922	1.7593859810735686
ENSG00000029559	12.80500756070875
ENSG00000260314	4.625012918733662
ENSG00000184182	3.6589047088730173
ENSG00000165140	12.091095232525161
ENSG00000145555	2.9266196701839826
ENSG00000137674	19.218994941601206
ENSG00000139517	2.9798572978424636
ENSG00000140386	2.276553367906307
ENSG00000189037	23.753749443691717
ENSG00000119333	2.0741102582416704
ENSG00000126778	14.577390840331033
ENSG00000095203	10.743548705649475
ENSG00000167642	2.9907970182105963
ENSG00000185345	6.8419611320753
ENSG00000174015	25.967771781507004
ENSG00000115163	4.048959261822303
ENSG00000227124	1.7246131077478917
ENSG00000171502	4.075572991085916
ENSG00000133466	2.9920438961605758
ENSG00000148386	6.972942593566116
ENSG00000159363	3.1391346588294757
ENSG00000173285	5.145622171401669
ENSG00000171916	7.681416523959181
ENSG00000139826	1.7509151999860098
ENSG00000104783	3.30556287461791
ENSG00000104131	4.0735297665194725
ENSG00000155034	2.1468777880670133
ENSG00000183317	7.301983701422911
ENSG00000169733	2.896798935089472
ENSG00000179886	2.1316437855522974
ENSG00000086548	9.903734194918968
ENSG00000143578	4.236270717275647
ENSG00000141371	25.908310116749945
ENSG00000060558	7.040398425201907
ENSG00000132465	6.193912725901534
ENSG00000101292	7.4996472975409345
ENSG00000126870	2.4227597787793194
ENSG00000179820	3.799933157267971
ENSG00000122566	1.743693621634339
ENSG00000186306	13.186437271496821
ENSG00000196539	12.937866053239066
ENSG00000055044	1.355117891698555
ENSG00000174010	2.7125808245835814
ENSG00000126856	18.813051161991442
ENSG00000169604	6.479254130247446
ENSG00000147383	2.529443753882114
ENSG00000164105	3.5236148319439575
ENSG00000136928	21.029404326341712
ENSG00000129680	2.6451355859318526
ENSG00000109943	14.173133202381418
ENSG00000203661	7.900194946299761
ENSG00000122034	3.9358784561557925
ENSG00000170027	4.329158458935638
ENSG00000170396	8.602150938697989
ENSG00000139842	4.524276550168963
ENSG00000198586	1.3822468582446767
ENSG00000165828	13.326719965306403
ENSG00000173432	25.7237252248458
ENSG00000130024	2.0070588629430546
ENSG00000198046	7.303762426707418
ENSG00000154589	6.468282564463529
ENSG00000153684	23.49514589840604
ENSG00000128694	1.9791990973579079
ENSG00000109610	6.653824493599237
ENSG00000244122	16.907789977400466
ENSG00000108953	2.708542641699512
ENSG00000158639	22.996427928512116
ENSG00000151465	3.6979637462512085
ENSG00000177151	15.481498476200622
ENSG00000156639	2.7132176331795104
ENSG00000112996	3.17196139128121
ENSG00000115268	2.075726734585669
ENSG00000116031	14.114109346161246
ENSG00000184788	12.384624735437033
ENSG00000176170	3.2794704617945514
ENSG00000125170	2.478857860539142
ENSG00000197410	4.037124818519871
ENSG00000114573	2.392449538994695
ENSG00000213722	2.440655444321397
ENSG00000143420	2.317815910291757
ENSG00000140992	1.6223528955059816
ENSG00000134716	7.929978621270555
ENSG00000135390	3.587525198260202
ENSG00000198826	3.422488927529886
ENSG00000156026	4.544383441303991
ENSG00000145777	3.973868046508052
ENSG00000182667	11.305308871768247
ENSG00000087494	5.835731394843802
ENSG00000183098	4.100980810761693
ENSG00000242732	4.47644471049735
ENSG00000158104	21.253574696515177
ENSG00000101911	4.833635597995804
ENSG00000203797	5.012218043677089
ENSG00000185010	4.312147440022563
ENSG00000005243	2.919647541568218
ENSG00000166589	22.671531247736798
ENSG00000176887	8.558654608433852
ENSG00000167578	6.900404994666682
ENSG00000124260	23.76447061210472
ENSG00000107581	3.216445337761381
ENSG00000166793	6.416472951133283
ENSG00000156738	12.111560573887422
ENSG00000186118	26.32770643717955
ENSG00000119403	2.1291306175556026
ENSG00000172789	3.6229711290233375
ENSG00000178295	3.027524193373446
ENSG00000170382	3.0458328759780597
ENSG00000113732	4.694135650392867
ENSG00000167618	11.783078369836831
ENSG00000148136	4.153148006974648
ENSG00000075651	3.277254415699318
ENSG00000165512	2.093063746893058
ENSG00000172482	26.786623891516797
ENSG00000229924	3.4705778308753423
ENSG00000188133	11.852267729524721
ENSG00000182185	2.8292374046350206
ENSG00000140395	1.4562531926645979
ENSG00000165953	25.93359889443117
ENSG00000172673	6.531747209581061
ENSG00000117971	12.920132088777587
ENSG00000100644	2.713230000783319
ENSG00000121060	7.063296319634026
ENSG00000107968	2.745979728309436
ENSG00000215305	1.9337117299735334
ENSG00000168256	2.2629333360704145
ENSG00000184454	17.469578823395075
ENSG00000121864	1.5410887229634669
ENSG00000123595	2.3164815355732187
ENSG00000137124	4.536281543191991
ENSG00000183751	2.151224970199418
ENSG00000178935	3.51189505643154
ENSG00000197563	1.8243294378978683
ENSG00000109079	2.2222684432394155
ENSG00000166575	2.237851880938241
ENSG00000168032	6.389798539873968
ENSG00000130856	1.771191118823089
ENSG00000101997	2.467865621487772
ENSG00000137266	2.100365720658552
ENSG00000166262	2.0926480605599505
ENSG00000095370	5.570178393369666
ENSG00000163161	1.364262162044252
ENSG00000226792	12.290032606121056
ENSG00000157064	10.612647241748617
ENSG00000153487	2.374669316417824
ENSG00000130222	5.870970432934688
ENSG00000144410	23.169710481929656
ENSG00000168959	11.716853331587453
ENSG00000236444	18.173816389237277
ENSG00000175395	2.535547868500386
ENSG00000089053	1.6875793076661203
ENSG00000188659	4.429931170987592
ENSG00000214013	1.6520364752541332
ENSG00000174339	4.177708567179337
ENSG00000186417	6.798539746487926
ENSG00000120913	5.139790220987199
ENSG00000158987	2.0177568190023973
ENSG00000174233	3.1199900534386455
ENSG00000130921	1.7023407522010028
ENSG00000206104	20.10838327344188
ENSG00000164172	2.01204714045903
ENSG00000120438	1.8833144421557853
ENSG00000176422	6.4755340178121825
ENSG00000125815	25.21741462145321
ENSG00000138411	5.64647837569296
ENSG00000175287	2.8936340042626503
