Gene	TS	CV	Con
ENSG00000000003	-0.146129207477487	1.35184441401929	0.331880147013297
ENSG00000000005	1.06237792800346	10.4648283182924	-0.683774612002361
ENSG00000000419	-0.887370521000967	0.584769379425985	0.179725023419316
ENSG00000000457	-0.498199716860582	0.74012347182094	-0.812243997236534
ENSG00000000460	-0.264129301213354	1.02768875799438	-0.748652938814008
ENSG00000000938	1.07929824078348	3.19022239987898	0.615594099975339
ENSG00000000971	1.54726687402653	2.5788124066902	0.123600121653686
ENSG00000001036	-0.57501585079674	0.827886573919067	1.43429679545564
ENSG00000001084	0.000296070976997114	1.2836518899354	0.364834217774768
ENSG00000001167	-0.636236194275599	0.621865814368213	0.825418847401894
ENSG00000001460	-0.0462291235487453	0.944719101668549	-0.819967607571254
ENSG00000001461	-0.513110170115255	2.00518298069213	-0.542947450232636
ENSG00000001497	0.0499640319479476	0.723145701372521	-0.486050187433533
ENSG00000001561	-0.475583427059148	1.0887655826037	-0.465968800563262
ENSG00000001617	0.292555562624137	2.02347680428191	-0.623015544035898
ENSG00000001626	0.776255461986152	6.29819109440996	-0.766159788906039
ENSG00000001629	-0.777243789131965	0.67070546515722	-0.46133463436243
ENSG00000001630	-0.419395801597106	1.28505449060979	0.563331003377068
ENSG00000001631	-0.441040901292207	0.544323136730777	-0.501754861780797
ENSG00000002016	-0.003160928126933	0.629545030660489	-0.820739968604726
ENSG00000002330	-0.0264227887198734	3.71000108411982	1.04013521470711
ENSG00000002549	0.262779488506747	10.6943992183581	1.93890600399067
ENSG00000002586	0.434634971574587	3.48082348035318	2.08900149816206
ENSG00000002587	0.740363057344046	2.46612548638411	-0.823829412738614
ENSG00000002726	0.284072388052917	6.3298236539414	-0.771823769818167
ENSG00000002745	0.648681376000277	6.43477914863511	-0.808639645746998
ENSG00000002746	0.684095125240417	3.33341325193871	-0.828978486295094
ENSG00000002822	1.38413738481511	1.63112855553352	1.3104615764223
ENSG00000002834	-0.19342402193816	0.988063090470083	1.7911275929197
ENSG00000002919	-0.125132566677443	0.903646609037667	0.67686807529745
ENSG00000002933	1.32871388279227	2.44864949430419	0.296094085795762
ENSG00000003056	-0.456815073226221	0.626445696737842	2.12993663293607
ENSG00000003096	0.484176555089049	2.10960049385301	-0.781092102219831
ENSG00000003137	-0.00118011494710076	2.48373110796029	-0.71080724817388
ENSG00000003147	0.203542122093766	1.21357897095261	0.281934133515442
ENSG00000003249	0.0898971550752615	1.85558956487434	-0.432242368768318
ENSG00000003393	-0.430771780710904	0.92306950380914	-0.309694418124097
ENSG00000003400	-0.104455667436389	1.31900426630881	-0.237092480977731
ENSG00000003402	-0.340291585776668	1.0518074442557	1.41936448214185
ENSG00000003436	0.479154218982338	1.69711990958122	0.338059035281073
ENSG00000003509	-0.89378891298483	0.54570984400235	1.23142329733033
ENSG00000003756	-0.572565018817171	0.596864876024437	1.55632983874421
ENSG00000003987	0.590544970861228	1.68977343524829	-0.823829412738614
ENSG00000003989	0.598642555124793	2.43521802100267	-0.117633974467397
ENSG00000004059	-0.661008231899495	0.756237783382257	1.8598677248987
ENSG00000004139	-0.612784767419317	0.779758861130732	-0.82872103261727
ENSG00000004142	0.238785838784528	1.44647990214249	1.71801074841768
ENSG00000004399	-0.570681848020643	0.944302984145176	0.461121893280942
ENSG00000004455	-0.260370778602395	0.702917989461087	1.06948493397904
ENSG00000004468	0.977574649885573	2.50232759505356	-0.522866063362364
ENSG00000004478	0.420771947007138	1.47975725343171	1.41292814019625
ENSG00000004487	-0.883301913356629	0.576084111335277	1.06536567513386
ENSG00000004534	-0.831958644925629	2.20317161809419	1.45798253381545
ENSG00000004660	-0.321756938987253	1.22861182897851	-0.482960743299645
ENSG00000004700	-0.936513857524834	0.843821708101829	-0.0470916667436227
ENSG00000004766	-0.946829032138817	0.619164935261764	-0.786498629454135
ENSG00000004776	0.877654099841821	4.81973109670176	-0.0154248643712714
ENSG00000004777	-0.308199577850495	1.2516319277479	-0.793192425077559
ENSG00000004779	0.00580138815555745	1.14278560761397	2.07381173117044
ENSG00000004799	1.26178617135347	3.29027843401074	0.116391418674614
ENSG00000004809	0.487954396655757	3.94582255139186	-0.797826591278391
ENSG00000004838	1.50270866917701	5.00468688645324	-0.808639645746998
ENSG00000004846	1.54347009006817	7.34688255696852	-0.82872103261727
ENSG00000004848	0.856350001619063	5.4317239592991	-0.829750847328566
ENSG00000004864	0.486424878288762	1.10088213900944	0.172773774118069
ENSG00000004866	0.510045090336266	1.38714330600108	0.220402704515508
ENSG00000004897	-0.458963806399644	0.618651472411276	0.718833024782761
ENSG00000004939	1.46732259624605	5.77841349618244	0.00285434675423221
ENSG00000004948	0.910123886915195	5.90304586027393	-0.83258283778463
ENSG00000004961	-0.0480698032989015	0.811317646187229	0.378221809021616
ENSG00000004975	-0.531071415882288	0.597941135901106	0.427138007808175
ENSG00000005001	0.148565686669362	4.00823976143847	-0.684804426713657
ENSG00000005007	-0.443503935879015	0.616618900019538	1.09574520911709
ENSG00000005020	-0.0164753595584207	1.17459516460923	0.845500234272166
ENSG00000005022	-0.422405351008299	1.03719863798057	2.01742937572699
ENSG00000005059	0.129649271631956	1.17993851929144	0.850391854150822
ENSG00000005073	0.779803042526733	3.43453153383604	-0.673476464889401
ENSG00000005075	-0.0257295216610911	0.940694153332625	2.15696926910759
ENSG00000005100	-0.103235415605942	1.20497523908172	-0.489911992600893
ENSG00000005102	0.563892096494001	3.27201853095018	-0.626877349203258
ENSG00000005108	0.335707701747909	2.10430220564256	-0.699479286349625
ENSG00000005156	-1.00659943853447	0.685902651387984	-0.706687989328696
ENSG00000005175	-0.515608244392491	0.619118456785224	-0.579248418805819
ENSG00000005187	0.408367558366682	2.34774436901152	-0.286781040797762
ENSG00000005189	1.84352003544351	3.04172622114927	-0.747365670424888
ENSG00000005194	0.395945687476231	0.953772269322848	1.60344386178601
ENSG00000005206	-0.303333456724437	0.848387591058367	0.762342696335016
ENSG00000005238	0.587648635609131	1.2700069447094	0.0175292063901999
ENSG00000005243	0.444898423247186	1.44441002438321	0.193884975699636
ENSG00000005249	0.529358744118739	2.23229543716385	0.395728659113648
ENSG00000005302	0.288611280025129	1.16808233205792	0.254129136310451
ENSG00000005339	-0.564882121086839	1.05719279423673	0.288627929138866
ENSG00000005379	-0.194294970452901	1.52027480786599	-0.481416021232701
ENSG00000005381	2.04184384599195	7.98023506766792	-0.716471229086008
ENSG00000005421	2.56152716123926	6.57302382792622	-0.281374513563458
ENSG00000005436	-0.299142465111443	0.596213728282195	-0.668327391332921
ENSG00000005448	0.395962747408402	1.26036760847059	-0.28343414298605
ENSG00000005469	-0.546763432912996	1.0751532937898	-0.384098531015231
ENSG00000005471	1.62589995525517	4.20558583043671	-0.263867663471426
ENSG00000005483	-0.138812394752825	0.904056123492095	1.13436326079069
ENSG00000005486	0.593645302163528	1.10432853707559	1.62506997072322
ENSG00000005513	0.979187672761752	4.56671622793887	-0.789588073588023
ENSG00000005700	-0.462386083982208	0.702580053420707	1.47600429126313
ENSG00000005801	-0.888076887313991	0.596618536099275	-0.82872103261727
ENSG00000005810	-0.206948432080965	0.843314531218219	1.64283427449308
ENSG00000005812	-0.554149492528936	0.636798949117934	1.42708809247657
ENSG00000005844	0.508177721231166	2.20776152431642	0.596027620460715
ENSG00000005882	0.153671326142986	1.02230257962001	-0.305575159278913
ENSG00000005884	-0.0999680365802655	2.36105113280422	-0.287553401831234
ENSG00000005889	-0.643069172061537	0.636598782314209	-0.55092851424518
ENSG00000005893	-0.352175061554636	0.817999832661053	1.86681897419995
ENSG00000005961	1.49991964399054	5.52322386224405	0.12385757533151
ENSG00000005981	1.25019258499683	7.43622300588696	-0.825889042161206
ENSG00000006007	-0.580205650355826	0.650837985123656	1.87093823304514
ENSG00000006015	-0.614551461980228	0.951115675988483	0.438723423310255
ENSG00000006016	0.222448787708652	5.00656816200404	-0.695102573826617
ENSG00000006025	-0.199123479956441	0.952580002346231	0.165565071138997
ENSG00000006042	0.22296444159583	1.57203502641808	-0.43172746141267
ENSG00000006047	1.96456655987469	5.04837512635266	-0.809669460458294
ENSG00000006059	1.94948098511424	32.9616010039124	-0.827691217905974
ENSG00000006062	-0.104191016326524	1.24494820288166	1.86295716903259
ENSG00000006071	0.793429136707606	5.53140145915668	-0.771308862462519
ENSG00000006116	1.64970481813488	7.51181405389978	-0.781092102219831
ENSG00000006118	0.11639081199778	2.0356209783678	-0.0481214814549187
ENSG00000006125	-0.814087518708432	0.625295353682006	1.79087013924187
ENSG00000006128	1.49330304456553	14.3721542709699	-0.797054230244919
ENSG00000006194	-0.254391883090911	0.454301481445257	0.266486912846003
ENSG00000006210	-0.175428393168454	2.17612699443144	-0.62636244184761
ENSG00000006282	-0.31023637338074	0.844656654925082	0.58341239024734
ENSG00000006283	0.0139434306195995	3.97222378163779	-0.822542144349494
ENSG00000006327	-0.454700671432093	1.79176309132694	0.308709316009138
ENSG00000006377	1.47577353220048	3.5583066749237	-0.787528444165431
ENSG00000006432	-0.451582774176633	1.33665278089237	-0.760238354316087
ENSG00000006451	-1.0035525543304	0.762514598688503	0.687423676088233
ENSG00000006453	-0.068686328598218	1.51554223465458	-0.308664603412801
ENSG00000006459	-0.309360142858421	1.02204345272828	-0.269016737027906
ENSG00000006468	0.633243175882677	2.8228537865805	-0.708490165073464
ENSG00000006530	-0.0782621226463325	0.577836070633811	0.107895447306422
ENSG00000006534	0.158156039935868	1.91722733766686	0.309224223364786
ENSG00000006555	0.352752919643979	2.01800659920049	-0.721877756320312
ENSG00000006576	0.782773473480741	1.15732382394948	0.446447033644975
ENSG00000006606	1.26300751358084	19.849884758247	-0.814046172981302
ENSG00000006607	-0.35876626880109	0.81572563434569	-0.609627952789051
ENSG00000006611	0.760866352063412	4.06082394535721	-0.770536501429047
ENSG00000006625	-0.476539170683442	1.17245652658978	1.60035441765212
ENSG00000006634	-0.0108614279824305	1.14276785936843	-0.498665417646909
ENSG00000006638	0.71888232251902	1.72129619484963	-0.707202896684344
ENSG00000006652	0.609194374291315	1.33601474829995	2.02747006916212
ENSG00000006659	2.28088401122478	29.2589159573195	-0.830523208362038
ENSG00000006695	0.159003589404996	0.828510493013138	-0.655712161119546
ENSG00000006704	0.334993065657006	1.30936782161548	-0.386415614115647
ENSG00000006712	-0.506248236233724	0.683648068436666	1.69741445419176
ENSG00000006715	-0.794945389738928	0.490524980921187	0.0257677240805677
ENSG00000006740	-0.191252914539952	1.61426948002654	-0.798084044956215
ENSG00000006744	-0.245529694535529	0.676165410449617	2.35701077677684
ENSG00000006747	0.535708483747205	2.94927047328751	-0.809926914136118
ENSG00000006756	-0.349205968946859	1.02955050415632	-0.296049373199425
ENSG00000006757	-0.873687302190959	1.0784591700894	-0.233230675810371
ENSG00000006831	-0.449520411006473	0.857018418426169	1.52389067533839
ENSG00000006837	0.983199969712437	1.84492898221555	-0.816878163437366
ENSG00000007001	1.21878082175222	5.26902295364287	-0.677853177412409
ENSG00000007038	1.29863337227017	3.93037286122406	-0.755604188115255
ENSG00000007047	-0.936093741257497	0.680648844804278	-0.351401913931584
ENSG00000007062	0.738992283930223	3.07776189178232	-0.605508693943867
ENSG00000007080	0.535844653154794	1.09152709083657	1.59082863157263
ENSG00000007129	0.508322710949656	2.30762927882308	-0.174016329910852
ENSG00000007168	-0.521806285671474	0.65235345182451	1.73191324702018
ENSG00000007171	0.671454292931354	5.16756183181226	-0.813016358270006
ENSG00000007174	0.177612302864431	4.45489392984923	-0.83129556939551
ENSG00000007202	-1.07041244690895	0.578555847304566	1.60267150075253
ENSG00000007216	1.17408228208061	8.34430725750879	-0.801173489090102
ENSG00000007237	-0.203233440047497	1.54380835286854	0.334969591147185
ENSG00000007255	-0.469493951397031	1.01107758467582	2.35701077677684
ENSG00000007264	0.256679387531113	1.98107979887804	0.280131957770674
ENSG00000007306	2.04514405298533	15.0388333030549	-0.818680339182134
ENSG00000007312	0.595933069600334	15.959701023252	0.256961126766515
ENSG00000007314	1.13534732701244	4.20691460351598	-0.81842288550431
ENSG00000007341	-0.56504331626688	0.553127232537514	-0.802203303801398
ENSG00000007350	1.06836047199314	10.7273691663575	-0.72110539528684
ENSG00000007372	0.560552181664383	3.87629483115719	-0.799371313345335
ENSG00000007376	0.373937361244803	0.966429704558975	0.301500613030066
ENSG00000007384	-0.307648130033441	1.36160366305307	-0.500725047069501
ENSG00000007392	-0.888611132178666	0.684994928803511	1.96671100119566
ENSG00000007402	0.0287044426540992	2.18218626853872	-0.82485922744991
ENSG00000007516	1.24844638574487	2.81340266026908	-0.671416835466809
ENSG00000007520	0.234425970093759	0.828295518593555	1.55092331150991
ENSG00000007541	-0.350995072243621	0.821959319929264	1.28188421818384
ENSG00000007545	-0.778442202184382	0.655157961500218	-0.791390249332791
ENSG00000007866	0.0286876473473255	1.39154092775782	-0.327973629249601
ENSG00000007908	0.136660931688596	9.07879053344069	-0.797311683922743
ENSG00000007923	-0.3936286758373	0.731445935269568	0.0278273535031597
ENSG00000007933	2.17460065215172	5.0202596252723	-0.205683132283203
ENSG00000007944	-0.676223167860365	1.00509036038195	1.26489227544745
ENSG00000007952	1.79990186840871	7.44394617487339	-0.818937792859958
ENSG00000007968	0.202481423150726	3.04060744470295	-0.590318926952251
ENSG00000008018	0.0400288804042978	0.76444658208398	2.03982784569768
ENSG00000008056	1.40567493793379	4.43704006146152	-0.747108216747064
ENSG00000008083	-0.350990136425598	1.30711473230422	1.30968921538883
ENSG00000008086	-0.315709205543211	1.24184803736205	-0.789073166232375
ENSG00000008118	0.506404852254373	4.25474923792728	-0.799371313345335
ENSG00000008128	-0.102487270410011	1.01039920574398	0.884890646979237
ENSG00000008130	0.583936752867219	1.29452736810772	2.09775492320807
ENSG00000008196	0.674236328026692	5.44748943690551	-0.801430942767926
ENSG00000008226	0.0467106353513913	1.98233406752468	-0.81842288550431
ENSG00000008256	1.21188073960224	1.16265019450423	-0.107593281032261
ENSG00000008277	0.531574643721953	2.2604743037858	-0.798341498634038
ENSG00000008282	-0.686782080615425	0.783425740156833	1.9005454059949
ENSG00000008283	1.49649222864325	1.86859930478036	0.252069506887859
ENSG00000008294	-0.0626395284717395	0.703873456046225	1.29707398517545
ENSG00000008300	0.111187104473142	1.93219375125375	-0.813531265625654
ENSG00000008311	0.193589339707041	1.569143825547	-0.301970807789377
ENSG00000008323	-0.0431879111152868	2.01593140245135	-0.723165024709432
ENSG00000008324	0.0446616696453575	0.902241939301917	-0.080818098538566
ENSG00000008382	-0.275088479578642	0.805346893369176	0.107380539950774
ENSG00000008394	0.741746244227087	11.1305500394112	0.734022791774376
ENSG00000008405	-0.633328901601686	0.743403384521189	-0.551443421600828
ENSG00000008438	2.74148797926756	5.28528105505272	-0.126644853191237
ENSG00000008441	0.397238976371956	1.4305555621806	0.48352036325163
ENSG00000008513	-0.373919016367842	1.04402114744621	1.26154537763574
ENSG00000008516	1.52750771129067	5.53617818933674	-0.0607367116682944
ENSG00000008517	0.704433144177087	10.1240394733569	1.41267068651843
ENSG00000008710	0.349315428474833	1.45061228091667	-0.678110631090233
ENSG00000008735	0.804957187444348	2.97216403099696	-0.597527629931323
ENSG00000008838	-0.269723177508052	0.940183991767507	1.20979718839312
ENSG00000008853	-0.164353008542539	1.41077983975802	-0.681714982579769
ENSG00000008869	-0.714715784729793	0.602656223363148	-0.736295162278456
ENSG00000008952	-0.802359386794175	0.725132647998715	1.2149462619496
ENSG00000008988	0.147636168391903	1.26232956899684	2.12942172558043
ENSG00000009307	0.679481684930545	0.78492560775854	2.19224042296948
ENSG00000009335	-0.110214895721017	0.601272946800688	1.42811790718787
ENSG00000009413	-0.100970951406647	0.926944966125226	-0.70437090622828
ENSG00000009694	0.36118658868279	2.71215077020251	-0.798598952311863
ENSG00000009709	1.16356499785906	7.35508031705372	-0.832067930428982
ENSG00000009724	2.36829260789827	4.29011455168873	-0.268759283350082
ENSG00000009765	2.29723224473888	5.53243984758857	-0.690468407625785
ENSG00000009780	-0.727457101221124	0.489572698008854	-0.791647703010615
ENSG00000009790	0.480408626421821	1.99939115711605	2.35701077677684
ENSG00000009830	-0.728894926960826	1.83006743370537	-0.737582430667576
ENSG00000009844	-0.0317173293039931	0.694050390628019	-0.0944631434632377
ENSG00000009950	1.40303906895884	4.05794823258671	-0.123297955379525
ENSG00000009954	-0.479301223730375	0.5257819495476	0.503344296444077
ENSG00000010017	-0.532919881049421	0.702631945449588	0.884375739623589
ENSG00000010030	0.486328113052378	1.95998982469624	-0.450006672538174
ENSG00000010072	-0.137862409873927	0.750132080772506	-0.583367677651003
ENSG00000010165	-0.87868997680879	0.778084800029446	1.09111104291626
ENSG00000010219	-0.346839151685624	0.836560966981391	-0.615291933701178
ENSG00000010244	-0.953359470135419	0.59062242483987	0.458804810180526
ENSG00000010256	0.305198340910706	1.16683971932397	1.95383831730446
ENSG00000010270	-0.480602206006838	0.81470699770734	0.013409947545016
ENSG00000010278	-0.197558752151442	6.30345449541229	0.833657365092262
ENSG00000010282	0.943371325138117	7.65337904773771	2.35701077677684
ENSG00000010292	0.243692074185847	1.10056880068486	1.80503009152219
ENSG00000010295	-0.423789324020565	0.902117988287491	1.42580082408745
ENSG00000010310	0.0655335172161953	1.77727708834667	-0.825116681127734
ENSG00000010318	1.66132228360952	4.93761735684793	-0.795509508177975
ENSG00000010319	0.594398122327271	2.78388937764279	-0.659059058931257
ENSG00000010322	-0.310454631496119	0.65958958215804	0.969592906983331
ENSG00000010327	0.0307895632509081	1.96597527211352	0.615594099975339
ENSG00000010361	-0.345605774899434	0.807873565694396	0.105320910528182
ENSG00000010379	0.761479417189132	4.21016245227944	-0.716213775408184
ENSG00000010404	0.889059871333149	2.15011557871817	1.95975975189441
ENSG00000010438	1.45253318275467	12.9109711185862	-0.0862246257728699
ENSG00000010539	-0.2003295732707	0.771528563060579	-0.731660996077624
ENSG00000010610	0.858349876649649	7.55813393508947	1.09342812601667
ENSG00000010626	-0.450348406966713	1.29040197586102	2.35701077677684
ENSG00000010671	0.818043478795748	2.0083430651829	0.0767435522897186
ENSG00000010704	-0.280761752737056	0.962974345226297	-0.83000830100639
ENSG00000010803	-0.332535973035367	0.785302998053493	-0.521836248651068
ENSG00000010810	1.97274448442729	11.0726342800492	1.38872749448079
ENSG00000010818	-0.480286640150544	0.835354914351836	0.251297145854387
ENSG00000010932	1.17494985873082	4.10527474127757	-0.797569137600566
ENSG00000011007	-0.779029830389839	0.636049905423497	2.35701077677684
ENSG00000011009	-0.505899002327768	0.842364852540952	1.95564049304923
ENSG00000011021	-0.637136374341998	1.05822878095618	-0.420656953266239
ENSG00000011028	-0.584723030155643	2.11189574723638	-0.461592088040254
ENSG00000011083	0.854424216446048	5.45713644347613	-0.810956728847414
ENSG00000011105	0.23798836778957	1.42415216800928	0.132096093021877
ENSG00000011114	-0.465402799099654	7.45231430381096	-0.772853584529463
ENSG00000011132	-0.779941228994683	0.703785249312276	-0.431212554057022
ENSG00000011143	0.166629785368555	0.785140375326491	-0.677338270056761
ENSG00000011198	0.656188233933109	1.1373315166137	-0.0396255100867269
ENSG00000011201	0.257878377697021	2.13143644060539	-0.801945850123574
ENSG00000011243	-0.940289167759498	0.664484594635992	0.712911590192809
ENSG00000011258	-0.803067983277378	0.598207339806085	-0.322567102015297
ENSG00000011260	-0.350881535605415	0.739335651618251	1.45669526542633
ENSG00000011275	-0.341645872265508	0.505698252759915	0.324671444034225
ENSG00000011295	-0.606572883510048	0.536914802024804	1.30376778079888
ENSG00000011304	-0.672444609655539	0.603892356423487	1.76847166927119
ENSG00000011332	0.661717775172476	2.5838288465001	-0.792677517721911
ENSG00000011347	0.534727025512694	2.34366510450084	-0.268244375994434
ENSG00000011376	-1.04332378235612	0.695715205060831	-0.808382192069174
ENSG00000011405	-0.662066550166821	0.652742262675318	-0.505359213270333
ENSG00000011422	0.387465420128869	3.15443732107614	1.07720854431376
ENSG00000011426	0.16297046054884	2.27419616088662	-0.367106588278848
ENSG00000011451	-0.665364929939159	0.62744586838134	-0.64180966251705
ENSG00000011454	-1.12248284360154	0.582389217648174	-0.200534058726723
ENSG00000011465	0.0838681273975495	2.35843106810059	0.156296738737333
ENSG00000011478	-0.139917514191609	0.843673320848264	-0.767704510972983
ENSG00000011485	-0.805751507211583	0.632750843995343	0.735052606485672
ENSG00000011523	-0.357720229707522	0.691138634426606	-0.428638017278782
ENSG00000011566	-0.473904493722723	0.89884553639218	1.01258767117994
ENSG00000011590	0.369873962508798	4.9839906936822	-0.767189603617335
ENSG00000011600	1.11384450941542	2.67974769898373	1.37070573703311
ENSG00000011638	-0.200143864077581	1.16221409243679	-0.200534058726723
ENSG00000011677	1.05559611556619	4.19788644565414	-0.81713561711519
ENSG00000012048	-0.400672699460546	1.0492110170262	-0.731660996077624
ENSG00000012061	-0.752298708936337	0.623388765067183	1.31561064997878
ENSG00000012124	1.05884185269572	15.0560531459757	-0.0710348587812542
ENSG00000012171	0.0853852878575229	2.29343571515384	-0.591348741663547
ENSG00000012174	-0.650275466556173	0.820118763222701	-0.297594095266369
ENSG00000012211	-0.34517463439682	1.03716763374446	-0.346767747730752
ENSG00000012223	0.567034670338893	7.32287195167693	0.148830582080437
ENSG00000012232	-0.803947741003542	0.888339979645774	-0.135140824559429
ENSG00000012504	1.25489393874918	3.70987174306299	-0.244043730278978
ENSG00000012660	0.445456873074488	1.01025955993539	2.35701077677684
