Gene	CV_geo	FC_geo	CV_gtex	FC_gtex	CV_tcga	FC_tcga
ENSG00000003147	1.45014538696724	1.99863118264194	1.00287489690614	4.62295147112067	1.18771662898445	2.54960931791792
ENSG00000003249	2.12933999521361	3.17822811830998	1.72805737033702	5.80928520015982	1.70937132907239	3.17822370988486
ENSG00000003393	0.907678231587291	2.51846773900236	1.22322099626106	2.60057404631485	0.63830928357907	1.4611384943429
ENSG00000003400	1.42252434931859	3.02635405425856	1.17352325154593	3.80698809975576	1.36096519806192	2.85789228518583
ENSG00000003402	1.12989549531838	2.78266523046121	1.08547252488806	3.68561186672962	0.940054312560656	1.96543052169996
ENSG00000003436	1.75297645193708	5.31131636173034	1.21775228551172	5.00976627450531	2.12063099129485	6.93442521786731
ENSG00000003509	0.694723570101173	1.41939903882604	0.50431710123365	2.36104612126939	0.438088860672227	1.78504289754195
ENSG00000003756	0.790861906367664	1.95930891677031	0.425286336399998	1.73219634480595	0.574446385305648	1.81212402601041
ENSG00000003987	2.01044790961382	6.86810580507109	1.39650825337828	5.4397564477511	1.66236414275278	2.85683033675376
ENSG00000003989	2.29717133890745	9.91905982696028	2.2089275487616	6.528558449828	2.79955517533897	5.25320458790585
ENSG00000004059	0.875990907594314	1.91664680209406	0.659535673153738	2.53161170125401	0.733186769398719	1.44440391293632
ENSG00000004139	0.867180848708105	1.6017915304375	0.630853959545172	2.25285806586162	0.841241775138918	2.23922082255411
ENSG00000004142	2.67916652223739	4.687540811588	0.915792179986127	4.30791191858674	0.744481004203947	2.81934694010697
ENSG00000004399	1.13447429868452	2.40395555068115	0.769862256324985	2.44296170062448	0.928572397426024	1.68578458927971
ENSG00000004455	1.02434409251045	2.70394046691326	0.477464230134466	2.08408183587602	0.606945645738346	1.63046497930298
ENSG00000004468	3.88131293944917	10.4484933577024	1.54955873248414	5.29223013738381	2.07611111322737	4.86520621190723
ENSG00000004478	2.04717915014776	3.93819605576478	1.29050097883047	1.74485108801439	1.1015916313169	3.73266607648182
ENSG00000004487	0.815305222109242	3.22756048669377	0.350152128316776	1.80452577015303	0.562794983579813	1.73431108765049
ENSG00000004534	5.40134048391528	1.7447824332071	0.468530119231491	1.48870935569552	0.739644251135792	1.66329957302836
ENSG00000004660	1.31202592592101	2.36117598984741	1.19523815145755	3.54249840001115	1.17857140955697	3.18362576471903
ENSG00000004700	1.01437927107105	1.88845876813038	0.795226441062198	1.86304125337014	0.721859412172239	1.72307509540456
ENSG00000004766	0.846761546381513	1.38964142473253	0.405787285842144	1.51890999931008	0.604945973561635	1.49207389050307
ENSG00000004776	3.96799371554576	6.19741149312123	3.66010637791872	10.7063083018578	6.83109319664081	7.05044980383694
ENSG00000004777	1.52951440232707	3.13395110310903	0.882351896436825	2.66534953766738	1.34302948447981	2.93770397991052
ENSG00000004779	1.44482898428604	3.0309525884192	1.16395089075078	5.04959272437499	0.819576947805084	2.57488990548153
ENSG00000004799	2.27117480093282	4.38039874561621	4.34822722173276	13.1000039048093	3.25143327936665	4.47528520234279
ENSG00000004809	6.14001897582348	7.2741118999829	3.41774113462141	11.9647495655787	2.2797075437307	12.9892696339871
ENSG00000004838	6.35845118010053	12.452847720426	5.18347752390269	22.046718458524	3.47213195535651	5.25799076391464
ENSG00000004846	10.576231739861	7.03316912402107	2.95215811728793	6.62977427813433	8.51225781375663	16.9314572666275
ENSG00000004848	5.84426170194553	8.55849962956687	4.22182631218535	20.4193377466933	6.22908386376641	3.05234636617352
ENSG00000004864	1.46553199556439	5.08144916954941	0.811577355620292	5.4526658925433	1.02553706584365	3.96340046646813
ENSG00000004866	2.83697728207954	6.17562893048357	0.570193121415356	1.93201236969687	0.75425951450834	2.0599620661553
ENSG00000004897	0.874629454255287	1.60394010904579	0.468161934309849	1.637702059184	0.513163028668691	1.88223643897607
ENSG00000004939	5.37340779769488	16.2687866469801	6.36577911536487	19.7815965378066	5.59605357548757	16.3315205213783
ENSG00000004948	7.12254988510373	7.97059073728821	4.23980873940935	9.3112182498537	6.34677895630871	7.9670152170296
ENSG00000004961	0.876703762790275	2.03703962382373	0.807017169164552	3.84771189418244	0.750232006606861	1.61303407753058
ENSG00000004975	0.893221164803553	1.70486846218139	0.323678144487182	1.63643448284933	0.576924098412584	1.99616785995647
ENSG00000005001	5.63633178397219	5.14542924250145	3.98640279524076	6.34485473409684	2.40198470510247	3.29912333340968
ENSG00000005007	0.867844629400023	1.91069991782341	0.483657800639923	2.18043787090894	0.498354270018669	1.45297685654409
ENSG00000005020	1.10452374258039	2.39364852240833	1.46849618233225	5.76096571537762	0.950765568915043	2.55978344848839
ENSG00000005022	1.37290341869769	2.92431432753492	0.760624032193864	2.84550166567595	0.978068463050148	2.17724660435027
ENSG00000005059	1.75143499568191	4.26663290052277	0.835826624696441	3.37872439624562	0.952553937495968	3.1646407872872
ENSG00000005073	4.72217796791579	14.5858418843343	2.60747315612913	11.012594064308	2.9739434774632	3.45544259583794
ENSG00000005075	1.11685380235225	2.10084831553576	0.814828737693986	3.57862561831899	0.890399919951639	1.56743254533909
ENSG00000005100	2.44923464641389	2.2460773284386	0.484209777969132	1.50769689542374	0.681481292862138	2.92502579371223
ENSG00000005102	3.36211536348684	10.6949260608706	1.95467131083462	5.4198004424847	4.49926891852907	3.65515151012937
ENSG00000005108	2.45805699910609	4.18157300227416	1.39928664570277	4.99157833240189	2.45556297211882	4.24929231256826
ENSG00000005156	0.956872403076055	1.7766102726221	0.434645098050319	1.78033108034702	0.666190453037577	1.7896696289332
ENSG00000005175	0.882612802196206	1.67142243727833	0.454011634980586	2.34174265456027	0.520730933178881	1.88964915418405
ENSG00000005187	2.14804703551005	5.74503219243278	2.56961004918929	8.87754240700306	2.32557602233521	2.84990622114319
ENSG00000005189	3.86456511855009	12.38165792933	4.28621709926485	19.229709417429	0.974396445632879	2.04110554264142
ENSG00000005194	1.79292181846952	4.57602983990593	0.449491998786946	2.02941122537897	0.618902990712079	1.51241118606077
ENSG00000005206	1.36112595645544	3.52481712245348	0.48914121332962	2.07016046646902	0.694895603390041	1.59905730775942
ENSG00000005238	1.47041750898563	4.12227539379483	1.36490586532343	6.39049171090423	0.974697459819137	2.12458621915829
ENSG00000005243	1.83417228511824	5.33319935296961	0.971948216575039	2.91964754156822	1.52710957145636	2.38522420149835
ENSG00000005249	2.61832610305329	10.2688170775389	1.9160631659089	5.41422408113907	2.16249704252935	3.6690634472977
ENSG00000005302	1.01048940039142	3.5219105744446	1.71805504419446	6.79369078851103	0.775702551587883	2.69699824595321
ENSG00000005339	1.82919009833708	2.11465443278239	0.5193298831515	1.63705914131011	0.823058401221616	1.87938589986792
ENSG00000005379	1.4753336338893	2.71135758321964	1.39596709534111	3.8753258448783	1.68952369436757	4.0111818160808
ENSG00000005381	12.359081013289	10.2471257565021	7.37482737068807	17.4809405123993	4.20679681902669	20.8277391533265
ENSG00000005421	2.56892497291499	20.9975458298298	8.59137447041382	24.863835358862	8.55877204044985	19.6561919180904
ENSG00000005436	0.740376395612326	1.44307347338454	0.562178972070046	2.78421973349043	0.486085817164214	1.50610915284499
ENSG00000005448	1.97353689583457	4.64138607692089	0.821151742974375	2.63996031051568	0.98641418660283	1.63080266108434
ENSG00000005469	1.2107314406253	2.6226024095711	0.833351966341379	2.61139414584171	1.18137647440271	2.78702889904457
ENSG00000005471	2.56952610799396	16.1010264130591	4.23134697283179	17.3185559079334	5.81588441048438	14.8179360006639
ENSG00000005483	1.22245813548972	2.40798622533381	0.501959603824017	1.53762398469723	0.987750631162547	2.3965903363175
ENSG00000005486	1.32700706013457	3.42090250534965	0.956356127765141	3.35132378026912	1.02962242332706	3.69425980059357
ENSG00000005513	5.16044547103044	5.38182683902104	2.44848847974653	11.6813181526744	6.09121473303964	17.3303282989202
ENSG00000005700	1.02251776232934	2.52547724557554	0.580199714070206	2.4980071471151	0.505022683862574	1.72153137242331
ENSG00000005801	0.74129582899549	1.79945458080566	0.517024043556904	1.65796546484617	0.531535735745432	1.34524393238455
ENSG00000005810	0.931216146170379	1.99506360808684	0.722318166896922	2.36375903861722	0.876409280587356	2.28791278217924
ENSG00000005812	0.823061490960477	2.11249132504762	0.524297419639689	2.19070940092581	0.563037936753635	1.60819047959347
ENSG00000005844	1.80900334992753	7.39889658455969	3.21004530945928	12.9117487195615	1.60423591356245	4.02916351168372
ENSG00000005882	1.03670322596114	2.63565566509163	1.10571145749858	4.7810374077308	0.924493055400311	2.04937461388408
ENSG00000005884	4.00312134106483	3.92981637062044	1.31524676382286	4.00371717978326	1.76478529352496	2.493048516935
ENSG00000005889	0.733195970669736	1.40697891004155	0.543788285784705	1.86222653569368	0.632812090488187	1.82631805552458
ENSG00000005893	0.950583641411595	2.48829596934316	0.83321457637695	3.45971240449059	0.670201280194615	2.4807162528245
ENSG00000005961	4.61482379996599	15.0353114544484	5.38072537114285	16.7599117263434	6.5741224156233	12.4593829605901
ENSG00000005981	6.00608732982926	14.8314949876825	5.15854182039832	19.1658359163796	11.1440398674333	12.28280865435
ENSG00000006007	0.721306976274292	1.70302165432939	0.634358003385108	2.40148056498062	0.596848975711569	1.56311067630705
ENSG00000006015	1.16174456447792	1.91379018743759	0.632364653914358	2.18928802639711	1.05923780957317	1.90626127812185
ENSG00000006016	5.58388502292231	4.89229252920232	2.93574384452893	11.7517206623867	6.50007561856089	4.49664342730362
ENSG00000006025	1.16708035462176	2.89524925267981	0.927349637030211	3.06753676745611	0.763310015386722	1.7160321827836
ENSG00000006042	2.31519060561589	3.36926583325757	1.09231428736364	4.70120917050012	1.30860018627471	2.24268647650031
ENSG00000006047	6.48087395853659	12.5432312415149	6.46469748329614	24.7685388415496	2.19955393722524	3.24063391783036
ENSG00000006059	48.5096651571398	19.049417691704	22.067132495061	24.2412512214686	28.3080053595365	11.1297813277153
ENSG00000006062	1.57784199859845	2.70908831505596	0.887270792219131	3.15747010168811	1.2697318178274	2.3255526935699
ENSG00000006071	6.70066869176307	10.8071635881273	2.88694991030379	11.3580408834347	7.00658577540317	8.25733058602051
ENSG00000006116	8.28571363556616	19.9681097016746	3.43832488161049	25.7906736909215	10.8114036445227	11.7267171808526
ENSG00000006118	2.87036646019384	2.61649266080926	1.65584689843069	7.15469051441021	1.58064957647888	2.58723869101733
ENSG00000006125	0.798363523215741	2.11849431946761	0.448073032078776	1.82117269815628	0.6294495057515	1.7025320700558
ENSG00000006128	12.3418506476585	7.55003215485622	5.75770601264504	11.1510408378049	25.0169061526061	11.7887761197937
ENSG00000006194	0.700842140476847	1.34449806637755	0.24307748071736	1.39059693003994	0.418984823141563	2.08783232941334
ENSG00000006210	2.89332759006265	3.10751291391065	1.86293219068233	5.05620758320573	1.77212120254933	2.70680624295699
ENSG00000006282	1.02151278361183	2.57529073579992	0.635717552068658	2.89907651822367	0.876739629094757	1.7759309306487
ENSG00000006283	4.79205334772746	3.77417695491199	2.88953125565059	6.41598116745363	4.23508674153531	4.33183619787423
ENSG00000006327	2.21533647429397	2.54301338310944	1.61050444710892	2.30485895706275	1.54944835257792	1.96725375088731
ENSG00000006377	3.59359999559193	4.22853516133236	3.12262190269407	10.1355409750008	3.95869812648509	9.00398596794806
ENSG00000006432	1.64683971827468	2.7131753850577	1.29477124760893	3.43798824254358	1.06834737679351	2.01862082858281
ENSG00000006451	1.01370390734379	1.8325714532155	0.597811458184194	1.89880808489951	0.676028430537526	1.47376338917448
ENSG00000006453	1.83639493870341	3.18127341512815	1.41089316360336	3.8909840576078	1.29933860165696	2.12010165383061
ENSG00000006459	1.27699316461886	2.60580989004767	0.939558554503357	3.50788052062229	0.849578639062613	1.95107199040962
ENSG00000006468	2.74746770687663	4.87928295598855	2.58314701467138	6.54531481175564	3.1379466381935	6.77339985809076
ENSG00000006530	0.987617873386927	2.6585065153089	0.344516264080135	1.43409007862918	0.40137407443437	1.51621643711357
ENSG00000006534	2.75074307356171	4.92547594288957	1.63358757489745	5.17470689999783	1.36735136454143	2.31225408729371
ENSG00000006555	1.52259711474139	5.88662417914576	2.68344128108244	5.77121216674849	1.84798140177765	3.54405876949089
ENSG00000006576	1.437084126911	1.66298997839156	1.35384656224638	7.00822437886261	0.681040782691064	3.66007638216842
ENSG00000006606	49.5003321815308	7.62759262175822	3.18164516226613	6.70456441871227	6.86767693094418	9.31598143944034
ENSG00000006607	1.03581970284157	1.98293499713874	0.502232249035248	1.96525227983524	0.909124951160251	3.91604556378458
ENSG00000006611	5.90831035311399	11.2978363320855	3.67706808061273	9.00888258212352	2.59709340234491	5.6526904350411
ENSG00000006625	1.4279628931929	3.09356593336116	0.999168320874501	2.35736346041169	1.09023836570195	1.99835403091615
ENSG00000006634	1.46779547217748	2.98723805443548	0.981083288246357	4.56458884047065	0.979424817681451	2.2588679963303
ENSG00000006638	1.39106404244772	2.75183370036024	1.86578771046698	7.35338610321831	1.90703683163419	3.41404058729674
ENSG00000006652	1.14648864681603	2.16256935399905	1.37922390940367	3.63792482965119	1.48233168868014	3.76245907936105
ENSG00000006659	2.75498877461799	2.24085745151981	10.0902870332763	21.3761604294974	74.9314720640642	16.2720248113072
ENSG00000006695	0.979963841524779	2.10764292480896	0.988330542246594	4.70073516165889	0.51723709526804	1.43567207052113
ENSG00000006704	1.59393089865622	2.08852250481329	1.39275095941427	5.5274875268844	0.941421606775958	1.91274005822645
ENSG00000006712	0.994497272262481	2.24837918279045	0.391827420623005	1.78082165993889	0.664619512424511	1.4816421158364
ENSG00000006715	0.569053784828405	1.86008627354765	0.422465841163137	1.692701002576	0.480055316772018	1.56420572137648
ENSG00000006740	2.17401449805236	3.19431765001387	1.26375807256712	4.20533951410234	1.40503586946013	2.35146307667404
ENSG00000006744	1.07217546439495	2.65719628579084	0.421819463532051	2.15276303253647	0.534501303421849	1.57408803797161
ENSG00000006747	3.05254733526373	2.39952535473069	2.40213723704488	8.91896424591933	3.39312684755393	6.22861814144738
ENSG00000006756	1.16888746356139	2.76564351360255	1.02082065146716	3.19719563192257	0.898943397440407	1.80669550741872
ENSG00000006757	1.38134888720458	1.88717997730787	0.926775510669133	3.26987422860883	0.927253112394473	1.67011733498502
ENSG00000006831	0.993143616713041	2.81453663464169	0.659779700086247	2.22909015024411	0.91813193847922	1.9542704009802
ENSG00000006837	3.09336838485492	4.82054968916274	1.50053990598087	9.0869596409351	0.940878655810846	1.9262560130312
ENSG00000007001	4.51143226922025	14.6279515161377	3.63194620638395	13.1729411753275	7.66369038532442	11.3325115191576
ENSG00000007038	4.65547095991187	7.77137419629961	4.48263988791098	15.9175728599992	2.65300773584933	5.93695655333346
ENSG00000007047	0.819954084739307	1.81478350971805	0.576993975893769	2.34245259461248	0.644998473779759	1.75079559567438
ENSG00000007062	4.67286033567111	3.81610395698617	2.40499269099318	4.7009936886728	2.15543264868268	5.00303007096387
ENSG00000007080	1.70034417590327	5.0149329335187	0.687948943086902	3.00376135370293	0.886288153519526	1.61337289190101
ENSG00000007129	1.65976169703084	5.44186050321684	3.3086017371125	13.1605667469883	1.95452440232589	4.91416011114438
ENSG00000007168	1.12437064753588	1.61266117333986	0.418345478421419	2.30817324562928	0.414344229516232	1.71808808446271
ENSG00000007171	5.3625160565798	5.82945260704053	3.39504988178297	8.08038869608314	6.74511955707401	6.20760690487968
ENSG00000007174	6.18562535327733	4.43306805135071	2.97002684224347	7.12604855373134	4.2090295940269	4.82281750520428
ENSG00000007202	0.75196217333177	1.67704995956677	0.433520422653499	1.89630192866717	0.550184945928428	1.48335081427979
ENSG00000007216	8.71534822110908	5.47616224266097	9.53215700840723	21.1028628963643	6.78541654301007	3.81417749745266
ENSG00000007237	1.30812579215635	3.13089276496993	1.44400333005549	4.93471993201981	1.87929593639379	7.94882966437811
ENSG00000007255	1.38369747772728	2.00680559669923	0.647302457096574	1.99155779025055	1.00223281920362	2.03462863656581
ENSG00000007264	1.74462725037713	5.7561212125459	2.4668507252362	9.9779135462375	1.7317614210208	3.15458674806377
ENSG00000007306	25.4955407735523	21.309747621297	8.39469751035864	19.728049187274	11.2262616252538	13.7123818021719
ENSG00000007312	39.8303878419509	11.6747782501229	2.78011325562167	8.81649733625587	5.26860197218328	9.87209899152614
ENSG00000007314	4.47369677732491	10.5253916912966	4.14965416986432	17.8605379058096	3.99739286335871	6.3853821219273
ENSG00000007341	0.773682100327277	2.06507449207873	0.364191906719094	2.24950262701725	0.52150769056617	1.65796585003788
ENSG00000007350	17.4271023415653	8.98922742081206	4.773371224846	20.1944038721794	9.98163393266111	13.1550436496511
ENSG00000007372	5.05885873865004	5.70168000686928	3.33878804407788	14.9027448674565	3.23123771074366	7.43927482972824
ENSG00000007376	1.50721973991419	4.5165879614968	0.623206572742765	2.45114311168574	0.768862801019969	1.50920232861367
ENSG00000007384	2.15974955045459	2.46223201988549	0.91882777351234	3.47922768617429	1.00623366519227	2.23118347974344
ENSG00000007392	0.966208683664877	2.07754416220939	0.500056082285263	1.79022142189558	0.588720020460393	1.66789919809191
ENSG00000007402	1.62278990843063	2.35210791931009	1.9823956130697	7.83931067503299	2.94137328411582	6.92620681838705
ENSG00000007516	1.49290544337317	7.15705080611517	4.4706283185124	20.5703330398082	2.47667421892167	6.51151487583856
ENSG00000007520	1.18632226873098	3.36541749023551	0.529412918565131	1.85018773933137	0.769151368484554	1.5329485878706
ENSG00000007541	1.02896607495302	2.40285920236905	0.541426114778569	2.39296608062172	0.895485770056202	1.8707990259784
ENSG00000007545	0.781886541057533	2.0647104529659	0.465501184247187	1.88091432092599	0.718086159195933	1.63730575635164
ENSG00000007866	2.00393934556384	3.61881798459931	1.02115011517412	2.59430125733081	1.1495333225355	2.85784270904837
ENSG00000007908	18.7440942557272	7.17738460387442	4.92463832849008	4.01980702415315	3.56763901610479	3.21226853532543
ENSG00000007923	1.12284942009686	2.43709782446996	0.507925843083364	2.02406760849291	0.56356254262848	1.63375139745518
ENSG00000007933	2.84598933344004	19.2709963679243	5.46353412320149	21.0153526852436	6.75125541917536	17.8438007634559
ENSG00000007944	1.18363809855989	2.23966163862069	0.83708865304295	2.31400005004333	0.994544329543006	2.29701391376839
ENSG00000007952	12.2825196219384	17.9109126646819	4.34038172692845	12.7213042684666	5.70893717575332	16.1380587977871
ENSG00000007968	4.05243602739191	4.16046684466365	2.5634128349839	9.84613276638578	2.50597347173305	5.00888296211862
ENSG00000008018	1.16066424048494	3.13952375657488	0.434015604159413	2.05195811455513	0.698659901607587	1.59671174726913
ENSG00000008056	6.24193236880966	15.0238853665445	2.65095730268077	16.388261753795	4.41823051289413	8.39882721808203
ENSG00000008083	1.58383778005557	2.72023177153669	0.980715725427547	2.98856207911685	1.35679069142954	3.90651124406395
ENSG00000008086	1.57484066210992	2.96444358769662	1.07088285480095	3.00356856447114	1.07982059517527	2.10608215901531
ENSG00000008118	4.6484046525766	8.23017680171902	2.69816299769214	8.91715904534471	5.4176800635131	4.33635774359195
ENSG00000008128	1.06177586053031	2.3957792587987	0.868415856685919	2.60251456500615	1.10100590001572	3.15488260722949
ENSG00000008130	1.4968860075437	6.23048798664799	1.56412122861957	5.69887672159023	0.822574868159885	1.70114648773038
ENSG00000008196	8.41238488913322	10.4755778697358	3.01546105856277	9.87182302112829	4.91462236302053	10.9511915866347
ENSG00000008226	1.5188933537027	3.35804237976862	2.45826791087514	7.42645303410459	1.96984093799619	3.39411842118423
ENSG00000008256	1.39746827971752	2.37820883737602	0.634088308755466	2.28747455394757	1.45639399503969	5.73142953851959
ENSG00000008277	2.59992630180842	4.87966691215794	2.24676012125476	7.49762230909776	1.93473648829423	6.53210438076974
ENSG00000008282	1.04448430921764	1.82078583265704	0.559806709686458	1.92427094573479	0.745986201566402	1.7719524202215
ENSG00000008283	1.23275573159994	2.68170436072282	1.22480700630198	4.7921430942218	3.14823517643917	10.3976424485656
ENSG00000008294	0.809061582072444	1.59330404584743	0.632204811957714	2.80600404389395	0.670353974108517	2.47646068713537
ENSG00000008300	2.06542186513803	3.67824463907748	2.07333421632105	8.82453357889339	1.65782517230216	3.99959168835576
ENSG00000008311	1.96598837439653	4.68413429302817	1.27298354510039	3.32558484453634	1.46845955714408	3.34272648440828
ENSG00000008323	2.27065995066976	4.19392940827701	2.00797066749915	4.46239519948447	1.76916358918514	3.43953814503158
ENSG00000008324	1.32897470180208	3.35369389777676	0.511924849793331	1.74505087153536	0.865826266310339	2.56404617012388
ENSG00000008382	0.990938995050033	2.07673200341565	0.622789440705693	2.72766553720871	0.802312244351801	2.69783303313835
ENSG00000008394	29.632322455287	10.3474731342861	1.86395081765587	7.69907482933939	1.8953768452906	7.08146681016038
ENSG00000008405	1.01020665497444	2.16432935881956	0.611678918853008	1.71501437558237	0.60832457973612	1.45842179628225
ENSG00000008438	3.12608481328155	19.2796503500837	5.79302550669441	24.8500669836096	6.93673284518219	19.3708414211724
ENSG00000008441	1.97415447888087	3.54303434513541	1.01698084928423	5.37578001907161	1.30053135837671	3.53062153676015
ENSG00000008513	0.937308780526635	2.99264285925735	1.10996329012327	2.8822959994252	1.08479137168872	3.36933981824281
ENSG00000008516	2.3296976091114	19.3000583326549	7.59078812913101	24.6251198628031	6.6880488297678	5.30193530425225
ENSG00000008517	25.8483461397579	15.1086397984798	2.03642127385819	4.68687576783251	2.4873510064545	5.95744371839156
ENSG00000008710	1.24407706332037	2.98638235770531	2.01990712127109	3.71689902970142	1.08785265815856	3.42764622023646
ENSG00000008735	3.85735854433402	7.97389024366748	2.31274640514391	13.3340548431861	2.74638714351295	6.30678266487539
ENSG00000008838	1.20203031406074	1.95294934851467	0.60792944049117	2.64323732453239	1.01059222075061	1.36851341649486
ENSG00000008853	1.58135728226647	2.09815786405304	1.24658863010683	4.31788182237982	1.40439360690075	2.24036068402874
ENSG00000008869	0.748983689445403	1.46103877003934	0.441596990836143	1.98759618014552	0.617387989807899	1.70568981736757
ENSG00000008952	0.969265909730802	2.02137212140749	0.515600740349026	1.87837167930586	0.690531293916316	1.63736540853542
ENSG00000008988	2.27331207254377	6.59851215847196	0.483877744878784	2.07191806147708	1.02979888956797	1.81743500602452
ENSG00000009307	0.889503766186799	2.58933471111934	1.03247051866469	5.80018374184257	0.43280253842413	1.30299768557869
ENSG00000009335	0.773436193144796	1.70537682228046	0.543021944568247	2.88187397699182	0.48736070268902	1.56700711483036
ENSG00000009413	0.89341432804847	2.09568885363062	0.961837843318084	3.29896775859816	0.925582727009124	1.78999163511569
ENSG00000009694	3.00939086636537	4.73836768503555	2.0475977953024	5.54201115688959	3.07946364893975	6.25595619275179
ENSG00000009709	9.82496436795101	12.8401085877189	3.74608325554073	21.0385035755882	8.49419332766942	5.51959923986431
ENSG00000009724	3.11442430018241	16.83047721248	4.24634217651075	19.6432964284751	5.50957717837304	18.3447202201346
ENSG00000009765	6.57997695697948	19.8342519745333	5.23522381399937	24.7203243288985	4.78211877178687	18.207413132415
ENSG00000009780	0.745556814425527	1.97813717868686	0.301892752237016	1.28888423155468	0.421268527364018	1.59679078818902
ENSG00000009790	1.40082954043451	6.8867107014849	2.97914589370861	12.0461957012456	1.61819803720504	4.91226718902009
ENSG00000009830	4.27449232409629	1.7744915420491	0.579231044171539	2.69518795330928	0.636478932848295	1.87122634279737
ENSG00000009844	0.930906131933762	2.0931020197502	0.588758560666979	3.21249338559181	0.562486479283315	1.30759601791843
ENSG00000009950	3.04171480411707	9.88715251529208	4.60206189763768	18.0086341031535	4.53006799600538	13.7689967079495
ENSG00000009954	0.750264087172927	1.98717628820801	0.37773097603317	1.54325470950515	0.449350785436704	1.88238422535979
ENSG00000010017	0.805045328975852	2.21572112558523	0.678217350416091	2.63201797813968	0.624633156956821	1.71232153385672
ENSG00000010030	2.56821633434755	5.40119515298199	1.64900511459173	3.65571574971685	1.66274802514943	2.3137613794861
ENSG00000010072	1.22314537828957	2.64041551178221	0.533809421256233	2.5869094959053	0.493441442771716	1.31852680725264
